,First Name,Last Name,Search Town,Search County,Search State,Name Type,url,Match Index,Match Status
2414,Jacob Sawer,Swyler,,Philadelphia County,PA,county,https://www.ancestrylibrary.com/search/collections/5058/?name=Jacob+Sawer_Swyler&name_x=ps_ps&residence=_philadelphia-philadelphia-pennsylvania-usa_15153&residence_x=_1-0-a,,No Match: Too Many Potential Matches Found 10
2415,Sarah,Blewer,Philadelphia,Philadelphia County,PA,town,https://www.ancestrylibrary.com/search/collections/5058/?name=Sarah_Blewer&name_x=ps_ps&residence=_philadelphia-philadelphia-pennsylvania-usa_15153&residence_x=_1-1-a,,No Match
2416,Anne Maria,Esler,Philadelphia,Philadelphia County,PA,town,https://www.ancestrylibrary.com/search/collections/5058/?name=Anne+Maria_Esler&name_x=ps_ps&residence=_philadelphia-philadelphia-pennsylvania-usa_15153&residence_x=_1-0,2099,Complete Match
2417,John M,Nesbett,Philadelphia,Philadelphia County,PA,town,https://www.ancestrylibrary.com/search/collections/5058/?name=John+M_Nesbett&name_x=ps_ps&residence=_philadelphia-philadelphia-pennsylvania-usa_15153&residence_x=_1-1,2100,Complete Match
2418,John Maxwell,Nesbitt,Philadelphia,Philadelphia County,PA,town,https://www.ancestrylibrary.com/search/collections/5058/?name=John+Maxwell_Nesbitt&name_x=ps_ps&residence=_philadelphia-philadelphia-pennsylvania-usa_15153&residence_x=_1-1,2100,Complete Match
2419,John M,Nesbitt,Philadelphia,Philadelphia County,PA,town,https://www.ancestrylibrary.com/search/collections/5058/?name=John+M_Nesbitt&name_x=ps_ps&residence=_philadelphia-philadelphia-pennsylvania-usa_15153&residence_x=_1-1,2100,Complete Match
2420,Mary,Rogers,,,PA,state,https://www.ancestrylibrary.com/search/collections/5058/?name=Mary_Rogers&name_x=1_1&residence=_Pennsylvania-usa_41&residence_x=_1-0,2101,Complete Match
2421,Anne Maria,Esler,,,PA,state,https://www.ancestrylibrary.com/search/collections/5058/?name=Anne+Maria_Esler&name_x=ps_ps&residence=_pennsylvania-usa_41&residence_x=_1-0,2099,Complete Match
2422,William,Mackenzie,,,PA,state,https://www.ancestrylibrary.com/search/collections/5058/?name=William_Mackenzie&name_x=ps_ps&residence=_pennsylvania-usa_41&residence_x=_1-0,,No Match
2423,William Mc,Kenzie,,,PA,state,https://www.ancestrylibrary.com/search/collections/5058/?name=William+Mc_Kenzie&name_x=ps_ps&residence=_pennsylvania-usa_41&residence_x=_1-0,,No Match
2424,William,Moulder,Philadelphia,Philadelphia County,PA,town,https://www.ancestrylibrary.com/search/collections/5058/?name=William_Moulder&name_x=ps_ps&residence=_philadelphia-philadelphia-pennsylvania-usa_15153&residence_x=_1-1,2102,Complete Match
2425,George,Corbin,Accomac,Accomack County,VA,town,https://www.ancestrylibrary.com/search/collections/5058/?name=George_Corbin&name_x=ps_ps&residence=_accomac-accomack-virginia-usa_22815&residence_x=_1-1-a,,No Match
2426,George,Clymer,Philadelphia,Philadelphia County,PA,town,https://www.ancestrylibrary.com/search/collections/5058/?name=George_Clymer&name_x=ps_ps&residence=_philadelphia-philadelphia-pennsylvania-usa_15153&residence_x=_1-1,2103,Complete Match
2427,George,Forepaugh,Philadelphia,Philadelphia County,PA,town,https://www.ancestrylibrary.com/search/collections/5058/?name=George_Forepaugh&name_x=ps_ps&residence=_philadelphia-philadelphia-pennsylvania-usa_15153&residence_x=_1-1,2104,Complete Match
2428,Henry,Piercy,Princeton,Middlesex County,NJ,town,https://www.ancestrylibrary.com/search/collections/5058/?name=Henry_Piercy&name_x=ps_ps&residence=_middlesex-new+jersey-usa_2012&residence_x=_1-1-a,,No Match
2429,Joseph,Bale,,,PA,state,https://www.ancestrylibrary.com/search/collections/5058/?name=Joseph_Bale&name_x=s_s&residence=_pennsylvania-usa_41&residence_x=_1-0,2105 | 2106,2 Potential Matches Found
2430,Peter,Browne,New Kensington,Westmoreland County,PA,town,https://www.ancestrylibrary.com/search/collections/5058/?name=Peter_Browne&name_x=ps_ps&residence=_new+kensington-westmoreland-pennsylvania-usa_15836&residence_x=_1-1-a,,No Match
2431,Leonard,Stoneburner,,,PA,state,https://www.ancestrylibrary.com/search/collections/5058/?name=Leonard_Stoneburner&name_x=1_1&residence=_Pennsylvania-usa_41&residence_x=_1-0,2053,Complete Match
2432,John,Cooke,Philadelphia,Philadelphia County,PA,town,https://www.ancestrylibrary.com/search/collections/5058/?name=John_Cooke&name_x=ps_ps&residence=_philadelphia-philadelphia-pennsylvania-usa_15153&residence_x=_1-1,2107 | 2108 | 2109,3 Potential Matches Found
2433,James,Harris,,,PA,state,https://www.ancestrylibrary.com/search/collections/5058/?name=James_Harris&name_x=1_1&residence=_Pennsylvania-usa_41&residence_x=_1-0,2110 | 2111 | 2112 | 2113,4 Potential Matches Found
2434,William,Chevalier,Philadelphia,Philadelphia County,PA,town,https://www.ancestrylibrary.com/search/collections/5058/?name=William_Chevalier&name_x=ps_ps&residence=_philadelphia-philadelphia-pennsylvania-usa_15153&residence_x=_1-1-a,,No Match
2435,Henry,Darroch,Philadelphia,Philadelphia County,PA,town,https://www.ancestrylibrary.com/search/collections/5058/?name=Henry_Darroch&name_x=ps_ps&residence=_philadelphia-philadelphia-pennsylvania-usa_15153&residence_x=_1-1,2114,Complete Match
2436,Leonard,Gansevoort,Albany,Albany County,NY,town,https://www.ancestrylibrary.com/search/collections/5058/?name=Leonard_Gansevoort&name_x=1_1&residence=_albany-albany-new york-usa_10034&residence_x=_1-0,2115 | 2116,2 Potential Matches Found
2437,David,Caldwell,Philadelphia,Philadelphia County,PA,town,https://www.ancestrylibrary.com/search/collections/5058/?name=David_Caldwell&name_x=ps_ps&residence=_philadelphia-philadelphia-pennsylvania-usa_15153&residence_x=_1-1-a,2117,Complete Match
2438,George,Campbell,,,PA,state,https://www.ancestrylibrary.com/search/collections/5058/?name=George_Campbell&name_x=1_1&residence=_Pennsylvania-usa_41&residence_x=_1-0,,No Match: Too Many Potential Matches Found 8
2439,Stephen,Girard,Philadelphia,Philadelphia County,PA,town,https://www.ancestrylibrary.com/search/collections/5058/?name=Stephen_Girard&name_x=s_s&residence=_philadelphia-philadelphia-pennsylvania-usa_15153&residence_x=_1-0,2118,Complete Match
2440,Joseph,Boggs,Philadelphia,Philadelphia County,PA,town,https://www.ancestrylibrary.com/search/collections/5058/?name=Joseph_Boggs&name_x=ps_ps&residence=_philadelphia-philadelphia-pennsylvania-usa_15153&residence_x=_1-1-a,,No Match
2441,Thomas,Keltand,Philadelphia,Philadelphia County,PA,town,https://www.ancestrylibrary.com/search/collections/5058/?name=Thomas_Keltand&name_x=ps_ps&residence=_philadelphia-philadelphia-pennsylvania-usa_15153&residence_x=_1-1-a,,No Match
2442,Thomas,Ketland,Philadelphia,Philadelphia County,PA,town,https://www.ancestrylibrary.com/search/collections/5058/?name=Thomas_Ketland&name_x=ps_ps&residence=_philadelphia-philadelphia-pennsylvania-usa_15153&residence_x=_1-1-a,,No Match
2443,Thomas,Kettand,Philadelphia,Philadelphia County,PA,town,https://www.ancestrylibrary.com/search/collections/5058/?name=Thomas_Kettand&name_x=ps_ps&residence=_philadelphia-philadelphia-pennsylvania-usa_15153&residence_x=_1-1-a,,No Match
2444,Jacob,Kenner,,Northampton County,PA,county,https://www.ancestrylibrary.com/search/collections/5058/?name=Jacob_Kenner&name_x=ps_ps&residence=_northampton-pennsylvania-usa_2191&residence_x=_1-1,2119,Complete Match
2445,Ephraim,Blaine,Carlisle,Cumberland County,PA,town,https://www.ancestrylibrary.com/search/collections/5058/?name=Ephraim_Blaine&name_x=ps_ps&residence=_cumberland-pennsylvania-usa_789&residence_x=_1-1-a,,No Match
2446,Joseph,Bogs,Philadelphia,Philadelphia County,PA,town,https://www.ancestrylibrary.com/search/collections/5058/?name=Joseph_Bogs&name_x=ps_ps&residence=_philadelphia-philadelphia-pennsylvania-usa_15153&residence_x=_1-1-a,,No Match
2447,Jacob,Graff,Philadelphia,Philadelphia County,PA,town,https://www.ancestrylibrary.com/search/collections/5058/?name=Jacob_Graff&name_x=ps_ps&residence=_philadelphia-philadelphia-pennsylvania-usa_15153&residence_x=_1-1,2120 | 2121 | 2122,3 Potential Matches Found
2448,William,Stuart,King George,King George County,VA,town,https://www.ancestrylibrary.com/search/collections/5058/?name=William_Stuart&name_x=ps_ps&residence=_king+george-king+george-virginia-usa_23565&residence_x=_1-1-a,2123,Complete Match
2449,Matthew,Clarkson,Philadelphia,Philadelphia County,PA,town,https://www.ancestrylibrary.com/search/collections/5058/?name=Matthew_Clarkson&name_x=ps_ps&residence=_philadelphia-philadelphia-pennsylvania-usa_15153&residence_x=_1-1,2124,Complete Match
2450,Matthew,Clerkson,Philadelphia,Philadelphia County,PA,town,https://www.ancestrylibrary.com/search/collections/5058/?name=Matthew_Clerkson&name_x=ps_ps&residence=_philadelphia-philadelphia-pennsylvania-usa_15153&residence_x=_1-1,2124,Complete Match
2451,Michael,Gundacker,Lancaster,Lancaster County,PA,town,https://www.ancestrylibrary.com/search/collections/5058/?name=Michael_Gundacker&name_x=ps_ps&residence=_lancaster-lancaster-pennsylvania-usa_14386&residence_x=_1-0,2087,Complete Match
2452,George,Habacker,Philadelphia,Philadelphia County,PA,town,https://www.ancestrylibrary.com/search/collections/5058/?name=George_Habacker&name_x=ps_ps&residence=_philadelphia-philadelphia-pennsylvania-usa_15153&residence_x=_1-1,2125,Complete Match
2453,George,Habaker,Philadelphia,Philadelphia County,PA,town,https://www.ancestrylibrary.com/search/collections/5058/?name=George_Habaker&name_x=ps_ps&residence=_philadelphia-philadelphia-pennsylvania-usa_15153&residence_x=_1-1,2125,Complete Match
2454,Nathaniel,Irwin,,,PA,state,https://www.ancestrylibrary.com/search/collections/5058/?name=Nathaniel_Irwin&name_x=s_s&residence=_pennsylvania-usa_41&residence_x=_1-0,1988 | 2126 | 2127,3 Potential Matches Found
2455,Justina,Law,Lancaster,Lancaster County,PA,town,https://www.ancestrylibrary.com/search/collections/5058/?name=Justina_Law&name_x=ps_ps&residence=_lancaster-lancaster-pennsylvania-usa_14386&residence_x=_1-1-a,,No Match
2456,Justina,Lenen,Lancaster,Lancaster County,PA,town,https://www.ancestrylibrary.com/search/collections/5058/?name=Justina_Lenen&name_x=ps_ps&residence=_lancaster-lancaster-pennsylvania-usa_14386&residence_x=_1-1-a,,No Match
2457,James,Lyle,Philadelphia,Philadelphia County,PA,town,https://www.ancestrylibrary.com/search/collections/5058/?name=James_Lyle&name_x=ps_ps&residence=_philadelphia-philadelphia-pennsylvania-usa_15153&residence_x=_1-1-a,,No Match
2458,James,Syle,Philadelphia,Philadelphia County,PA,town,https://www.ancestrylibrary.com/search/collections/5058/?name=James_Syle&name_x=ps_ps&residence=_philadelphia-philadelphia-pennsylvania-usa_15153&residence_x=_1-1-a,,No Match
2459,Elijah Mc,Clanahan,,Chester County,PA,county,https://www.ancestrylibrary.com/search/collections/5058/?name=Elijah+Mc_Clanahan&name_x=ps_ps&residence=_chester-pennsylvania-usa_583&residence_x=_1-1,,No Match
2460,Elijah,Mcclanahan,,Chester County,PA,county,https://www.ancestrylibrary.com/search/collections/5058/?name=Elijah_Mcclanahan&name_x=ps_ps&residence=_chester-pennsylvania-usa_583&residence_x=_1-1,,No Match
2461,Samuel,Pancoast,Philadelphia,Philadelphia County,PA,town,https://www.ancestrylibrary.com/search/collections/5058/?name=Samuel_Pancoast&name_x=ps_ps&residence=_philadelphia-philadelphia-pennsylvania-usa_15153&residence_x=_1-1,2128,Complete Match
2462,Patrick,Duffey,Philadelphia,Philadelphia County,PA,town,https://www.ancestrylibrary.com/search/collections/5058/?name=Patrick_Duffey&name_x=ps_ps&residence=_philadelphia-philadelphia-pennsylvania-usa_15153&residence_x=_1-1,2129,Complete Match
2463,Silas,Engle,Philadelphia,Philadelphia County,PA,town,https://www.ancestrylibrary.com/search/collections/5058/?name=Silas_Engle&name_x=ps_ps&residence=_philadelphia-philadelphia-pennsylvania-usa_15153&residence_x=_1-1,2130 | 2131,2 Potential Matches Found
2464,Silas,Engles,Philadelphia,Philadelphia County,PA,town,https://www.ancestrylibrary.com/search/collections/5058/?name=Silas_Engles&name_x=ps_ps&residence=_philadelphia-philadelphia-pennsylvania-usa_15153&residence_x=_1-1,2130 | 2131,2 Potential Matches Found
2465,William,Findley,,Westmoreland County,PA,county,https://www.ancestrylibrary.com/search/collections/5058/?name=William_Findley&name_x=s_s&residence=_westmoreland-pennsylvania-usa_3123&residence_x=_1-0,2132,Complete Match
2466,John,Mcclelland,Philadelphia,Philadelphia County,PA,town,https://www.ancestrylibrary.com/search/collections/5058/?name=John_Mcclelland&name_x=ps_ps&residence=_philadelphia-philadelphia-pennsylvania-usa_15153&residence_x=_1-1-a,,No Match
2467,Robert,Patterson,Philadelphia,Philadelphia County,PA,town,https://www.ancestrylibrary.com/search/collections/5058/?name=Robert_Patterson&name_x=1_1&residence=_philadelphia-philadelphia-pennsylvania-usa_15153&residence_x=_1-0,2133,Complete Match
2468,George,Bickham,Philadelphia,Philadelphia County,PA,town,https://www.ancestrylibrary.com/search/collections/5058/?name=George_Bickham&name_x=ps_ps&residence=_philadelphia-philadelphia-pennsylvania-usa_15153&residence_x=_1-1,2134,Complete Match
2469,Abraham,Dubois,Philadelphia,Philadelphia County,PA,town,https://www.ancestrylibrary.com/search/collections/5058/?name=Abraham_Dubois&name_x=ps_ps&residence=_philadelphia-philadelphia-pennsylvania-usa_15153&residence_x=_1-1,2135 | 2136,2 Potential Matches Found
2470,Samuel,Noble,Philadelphia,Philadelphia County,PA,town,https://www.ancestrylibrary.com/search/collections/5058/?name=Samuel_Noble&name_x=ps_ps&residence=_philadelphia-philadelphia-pennsylvania-usa_15153&residence_x=_1-1,2137,Complete Match
2471,Joseph,Paschall,Philadelphia,Philadelphia County,PA,town,https://www.ancestrylibrary.com/search/collections/5058/?name=Joseph_Paschall&name_x=ps_ps&residence=_philadelphia-philadelphia-pennsylvania-usa_15153&residence_x=_1-1,2138,Complete Match
2472,John D,Alvey,,,NJ,state,https://www.ancestrylibrary.com/search/collections/5058/?name=John+D_Alvey&name_x=ps_ps&residence=_new+jersey-usa_33&residence_x=_1-0,,No Match
2473,George,Aston,Philadelphia,Philadelphia County,PA,town,https://www.ancestrylibrary.com/search/collections/5058/?name=George_Aston&name_x=ps_ps&residence=_philadelphia-philadelphia-pennsylvania-usa_15153&residence_x=_1-1,2139 | 2140,2 Potential Matches Found
2474,Ernst L,Baisch,Philadelphia,Philadelphia County,PA,town,https://www.ancestrylibrary.com/search/collections/5058/?name=Ernst+L_Baisch&name_x=ps_ps&residence=_philadelphia-philadelphia-pennsylvania-usa_15153&residence_x=_1-1-a,,No Match
2475,William,Elliot,Philadelphia,Philadelphia County,PA,town,https://www.ancestrylibrary.com/search/collections/5058/?name=William_Elliot&name_x=ps_ps&residence=_philadelphia-philadelphia-pennsylvania-usa_15153&residence_x=_1-1,2141,Complete Match
2476,William,Elliott,Philadelphia,Philadelphia County,PA,town,https://www.ancestrylibrary.com/search/collections/5058/?name=William_Elliott&name_x=ps_ps&residence=_philadelphia-philadelphia-pennsylvania-usa_15153&residence_x=_1-1,2141,Complete Match
2477,Frederick,Vernon,Philadelphia,Philadelphia County,PA,town,https://www.ancestrylibrary.com/search/collections/5058/?name=Frederick_Vernon&name_x=ps_ps&residence=_philadelphia-philadelphia-pennsylvania-usa_15153&residence_x=_1-1-a,,No Match
2478,Gatriel,Heister,Reading,Berks County,PA,town,https://www.ancestrylibrary.com/search/collections/5058/?name=Gatriel_Heister&name_x=ps_ps&residence=_reading-berks-pennsylvania-usa_12814&residence_x=_1-1-a,,No Match
2479,John,Linn,,York County,PA,county,https://www.ancestrylibrary.com/search/collections/5058/?name=John_Linn&name_x=1_1&residence=_york-pennsylvania-usa_3231&residence_x=_1-0,2142,Complete Match
2480,John,Mcgarvey,,Bucks County,PA,county,https://www.ancestrylibrary.com/search/collections/5058/?name=John_Mcgarvey&name_x=ps_ps&residence=_bucks-pennsylvania-usa_403&residence_x=_1-0-a,2143,Complete Match
2481,Mary,Rush,Philadelphia,Philadelphia County,PA,town,https://www.ancestrylibrary.com/search/collections/5058/?name=Mary_Rush&name_x=ps_ps&residence=_philadelphia-philadelphia-pennsylvania-usa_15153&residence_x=_1-1,2144,Complete Match
2482,Samuel,Turbett,,,PA,state,https://www.ancestrylibrary.com/search/collections/5058/?name=Samuel_Turbett&name_x=ps_ps&residence=_pennsylvania-usa_41&residence_x=_1-0,,No Match
2483,John,Brackbill,Lancaster,Lancaster County,PA,town,https://www.ancestrylibrary.com/search/collections/5058/?name=John_Brackbill&name_x=ps_ps&residence=_lancaster-lancaster-pennsylvania-usa_14386&residence_x=_1-1,2145,Complete Match
2484,James,Campbell,,Franklin County,PA,county,https://www.ancestrylibrary.com/search/collections/5058/?name=James_Campbell&name_x=1_1&residence=_franklin-pennsylvania-usa_1073&residence_x=_1-0,2146 | 2147,2 Potential Matches Found
2485,Thomas,Hamilton,,,PA,state,https://www.ancestrylibrary.com/search/collections/5058/?name=Thomas_Hamilton&name_x=1_1&residence=_Pennsylvania-usa_41&residence_x=_1-0,,No Match: Too Many Potential Matches Found 6
2486,Daniel,Heister,Reading,Berks County,PA,town,https://www.ancestrylibrary.com/search/collections/5058/?name=Daniel_Heister&name_x=s_s&residence=_reading-berks-pennsylvania-usa_12814&residence_x=_1-0,2148 | 2149,2 Potential Matches Found
2487,Hezekiah,Niles,,New Castle County,DE,county,https://www.ancestrylibrary.com/search/collections/5058/?name=Hezekiah_Niles&name_x=ps_ps&residence=_new+castle-delaware-usa_2156&residence_x=_1-1,,No Match
2488,Nicholas,Pomp,,Montgomery County,PA,county,https://www.ancestrylibrary.com/search/collections/5058/?name=Nicholas_Pomp&name_x=ps_ps&residence=_montgomery-pennsylvania-usa_2087&residence_x=_1-0-a,2150,Complete Match
2489,William,Rankin,,Franklin County,PA,county,https://www.ancestrylibrary.com/search/collections/5058/?name=William_Rankin&name_x=s_s&residence=_franklin-pennsylvania-usa_1073&residence_x=_1-0,2151 | 2152 | 2153,3 Potential Matches Found
2490,Anne,Wikoff,Philadelphia,Philadelphia County,PA,town,https://www.ancestrylibrary.com/search/collections/5058/?name=Anne_Wikoff&name_x=ps_ps&residence=_philadelphia-philadelphia-pennsylvania-usa_15153&residence_x=_1-1-a,,No Match
2491,Wilder,Bevins,,Lancaster County,PA,county,https://www.ancestrylibrary.com/search/collections/5058/?name=Wilder_Bevins&name_x=ps_ps&residence=_lancaster-pennsylvania-usa_1680&residence_x=_1-1,,No Match
