jpeg_no,state,no,letter,cert_date,cert_month,cert_year,first_name,last_name,raw_name,title,due_day,due_month,due_year,amount,90th,strike_through,note,Column 21,Column 22,Column 23,Column 24,Column 25,Column 26,Column 27,Column 28,Column 29,Column 30,Column 31,Column 32,Column 33,Column 34,Column 35,Column 36,Column 37
89,MA,1254,R,29,1,1785,JOHN,MCELROY,JOHN MCELROY,,7,7,1780,88,75,Ro 2072,,,,,,,,,,,,,,,,,,
89,MA,1255,D,29,1,1785,DAVID,BALDWIN,DAVID BALDWIN,,17,5,1779,13,30,"Lo 174,1883",,,,,,,,,,,,,,,,,,
89,MA,1256,E,29,1,1785,EZEKIEL,MOORE,EZEKIEL MOORE,,8,6,1780,61,10,"Lo 97,1038",,,,,,,,,,,,,,,,,,
89,MA,1257,G,29,1,1785,JAMES,BORIS,JAMES BORIS,,10,12,1779,11,83,"Lo 97,1036",,,,,,,,,,,,,,,,,,
89,MA,1258,N,29,1,1785,EBENEZER,MOORE,EBENEZER MOORE,,26,11,1775,919,30,"Lo 119,1179",,,,,,,,,,,,,,,,,,
89,MA,1259,P,29,1,1785,STEPHEN,WILLIAMS,STEPHEN WILLIAMS,,19,9,1775,557,22,"Lo 150,1720",,,,,,,,,,,,,,,,,,
89,MA,1260,R,29,1,1785,SUSANNA,DAVIS,SUSANNA DAVIS,,3,10,1775,800,,"Lo 73,499",,,,,,,,,,,,,,,,,,
89,MA,1261,D,31,1,1785,ISRAEL,HEARSY,ISRAEL HEARSY,,31,10,1781,7,35,"Lo 144,1581",Last name not sure,,,,,,,,,,,,,,,,,
89,MA,1262,E,31,1,1785,REUBEN,HEARSY,REUBEN HEARSY,,31,10,1781,8,24,"Lo 144,1581",Last name not sure,,,,,,,,,,,,,,,,,
89,MA,1263,G,31,1,1785,JSAIAH,HEARSY,JSAIAH HEARSY,,31,10,1781,39,1,"Lo 144,1581",Last name not sure,,,,,,,,,,,,,,,,,
89,MA,1264,N,2,2,1785,SAMUEL,MCCRACKEN,SAMUEL MCCRACKEN,,16,7,1777,13,,Ro 5471,,,,,,,,,,,,,,,,,,
89,MA,1265,P,3,2,1785,JOHN,JENISON,JOHN JENISON,,14,2,1780,28,74,3792,,,,,,,,,,,,,,,,,,
89,MA,1266,R,3,2,1785,JOHN,MANNING,JOHN MANNING,,16,4,1782,22,45,"Lo 165,1739",,,,,,,,,,,,,,,,,,
89,MA,1267,N,8,2,1785,THOMAS,WELD,THOMAS WELD,,15,3,1780,12,24,Ro 6014,,,,,,,,,,,,,,,,,,
89,MA,1268,P,8,2,1785,TIMOTHY,SWAN,TIMOTHY SWAN,,16,4,1782,17,45,822,,,,,,,,,,,,,,,,,,
89,MA,1269,R,10,2,1785,SAMUEL,SMITH,SAMUEL SMITH,,16,4,1782,7,45,Ro 6591,,,,,,,,,,,,,,,,,,
89,MA,1270,E,10,2,1785,PATRICK,LARKIN,PATRICK LARKIN,,16,4,1782,5,,"Lo 246,2222",,,,,,,,,,,,,,,,,,
89,MA,1271,G,11,2,1785,JOSHUA,BRACHELL,JOSHUA BRACHELL,,13,5,1780,20,36,725,,,,,,,,,,,,,,,,,,
89,MA,1272,N,11,2,1785,BENJAMIN,JEPSON,BENJAMIN JEPSON,,16,4,1782,5,,782,,,,,,,,,,,,,,,,,,
89,MA,1273,P,11,2,1785,JOHN,NEWCOMB,JOHN NEWCOMB,,16,4,1782,5,,472,,,,,,,,,,,,,,,,,,
90,MA,1274,R,12,2,1785,EBENEZER,PLYMPTON,EBENEZER PLYMPTON,,12,8,1780,7,6,"Lo 38,297",,,,,,,,,,,,,,,,,,
90,MA,1275,D,14,2,1785,AMOS,FRENCH,AMOS FRENCH,,16,4,1782,5,,"Lo 138,1501",,,,,,,,,,,,,,,,,,
90,MA,1276,E,15,2,1785,JAMES,TRASK,JAMES TRASK,,25,9,1780,205,,74,,,,,,,,,,,,,,,,,,
90,MA,1277,G,15,2,1785,SAMUEL,BARKER,SAMUEL BARKER,,16,4,1782,3,67,"Lo 182,2054",,,,,,,,,,,,,,,,,,
90,MA,1278,N,15,2,1785,JOSEPH,PALMER,JOSEPH PALMER,,24,3,1776,205,,Ro 6325,,,,,,,,,,,,,,,,,,
90,MA,1279,P,15,2,1785,JOSEPH,PALMER,JOSEPH PALMER,,16,4,1782,6,22,Ro 6422,,,,,,,,,,,,,,,,,,
90,MA,1280,R,16,2,1785,JOHN DELAND,,JOHN DELAND,,1,12,1775,717,7,Ro 6768,,,,,,,,,,,,,,,,,,
90,MA,1281,N,16,2,1785,ABIJAH,BRIGHAM,ABIJAH BRIGHAM,,16,4,1782,5,,"Lo 150,1704",,,,,,,,,,,,,,,,,,
90,MA,1282,P,17,2,1785,GEORGE,WILLIAMS,GEORGE WILLIAMS,,16,4,1782,2,45,"Lo 137,1305",,,,,,,,,,,,,,,,,,
90,MA,1283,R,17,2,1785,SAMUEL,SAVAGE,SAMUEL SAVAGE,,16,4,1782,7,45,Ro 3792,,,,,,,,,,,,,,,,,,
90,MA,1284,N,17,2,1785,JOHN,DAVIS,JOHN DAVIS,,16,4,1782,1,22,,,,,,,,,,,,,,,,,,,
90,MA,1285,P,17,2,1785,SAMUEL,LEDLIE,SAMUEL LEDLIE,,16,4,1782,1,22,,,,,,,,,,,,,,,,,,,
90,MA,1286,R,17,2,1785,JONAS,POOR,JONAS POOR,,16,4,1782,1,22,,,,,,,,,,,,,,,,,,,
90,MA,1287,H,17,2,1785,THOMAS,JOHNSTON,THOMAS JOHNSTON,,16,4,1782,1,22,,,,,,,,,,,,,,,,,,,
90,MA,1288,I,17,2,1785,STEPHEN,HIGLEY,STEPHEN HIGLEY,,16,4,1782,1,22,,,,,,,,,,,,,,,,,,,
90,MA,1289,L,17,2,1785,RICHARD,DAVIS,RICHARD DAVIS,,16,4,1782,1,22,,,,,,,,,,,,,,,,,,,
90,MA,1290,H,17,2,1785,MOSES,GLOUCESTER,MOSES GLOUCESTER,,16,4,1782,11,22,"Lo 174,1923",Last name not sure,,,,,,,,,,,,,,,,,
90,MA,1291,I,17,2,1785,PETER,RUSSELL,PETER RUSSELL,,16,4,1782,12,45,Ro 6393,,,,,,,,,,,,,,,,,,
90,MA,1292,L,17,2,1785,JOHN CHAMBERTON & CO,,JOHN CHAMBERTON & CO,,16,4,1782,10,,Ro 5363,,,,,,,,,,,,,,,,,,
90,MA,1293,A,18,2,1785,SAMUEL,WHITNEY,SAMUEL WHITNEY,,28,10,1779,22,35,"Lo 150,1673",,,,,,,,,,,,,,,,,,
90,MA,1294,B,18,2,1785,SAMUEL,BUCKINGHAM,SAMUEL BUCKINGHAM,,11,9,1777,1231,18,"Lo 119,1179",,,,,,,,,,,,,,,,,,
90,MA,1295,C,18,2,1785,PERCIVAL,HALL,PERCIVAL HALL,,16,4,1782,5,,"Lo 97,1048",,,,,,,,,,,,,,,,,,
90,MA,1296,A,18,2,1785,JOSEPH,BOWMAN,JOSEPH BOWMAN,,16,4,1782,1,22,74,,,,,,,,,,,,,,,,,,
90,MA,1297,B,21,2,1785,JONATHAN,IRELAND,JONATHAN IRELAND,Jun,3,5,1780,36,27,Ro 518,,,,,,,,,,,,,,,,,,
90,MA,1298,C,21,2,1785,REA & JOHNSON,,REA & JOHNSON,,1,4,1780,24,,N 42,,,,,,,,,,,,,,,,,,
90,MA,1299,H,21,2,1785,STEPHEN,WILLIAMS,STEPHEN WILLIAMS,,31,12,1775,521,30,32,,,,,,,,,,,,,,,,,,
90,MA,1300,L,22,2,1785,PELETIAH,ADAMS,PELETIAH ADAMS,,1,4,1777,89,30,Ro 6313,,,,,,,,,,,,,,,,,,
90,MA,1301,I,23,2,1785,GERSHOM,CHAPIN,GERSHOM CHAPIN,,21,7,1770,20,,"Lo 182,2072",,,,,,,,,,,,,,,,,,
90,MA,1302,H,23,2,1785,JOHN,SALISBURY,JOHN SALISBURY,,16,4,1782,22,45,"Lo 174,1879",,,,,,,,,,,,,,,,,,
90,MA,1303,I,23,2,1785,JOHN,HART,JOHN HART,Doctor,16,4,1782,6,22,,,,,,,,,,,,,,,,,,,
90,MA,1304,A,24,2,1785,JOHN,BRIGGS,JOHN BRIGGS,,16,4,1782,5,,594,,,,,,,,,,,,,,,,,,
90,MA,1305,B,24,2,1785,ISAAC,PIERCE,ISAAC PIERCE,,16,4,1782,17,45,312,,,,,,,,,,,,,,,,,,
90,MA,1306,C,25,2,1785,EDMUND,DANA,EDMUND DANA,,15,12,1775,149,4,"Lo 97,995",,,,,,,,,,,,,,,,,,
91,MA,1307,H,25,2,1785,LYDIA,DANA,LYDIA DANA,,15,12,1775,20,30,Ro 5363,,,,,,,,,,,,,,,,,,
91,MA,1308,I,25,2,1785,EDMUND,DANA,EDMUND DANA,Esq,15,12,1775,33,30,"Lo 97,995",,,,,,,,,,,,,,,,,,
91,MA,1309,L,25,2,1785,FRANCIS,DANA,FRANCIS DANA,,15,12,1775,46,60,Ro 5363,,,,,,,,,,,,,,,,,,
91,MA,1310,H,25,2,1785,EDMUND,TROWBRIDGE,EDMUND TROWBRIDGE,,15,12,1775,482,30,"Lo 97,995",,,,,,,,,,,,,,,,,,
91,MA,1311,I,25,2,1785,STEPHEN,ABBOTT,STEPHEN ABBOTT,,5,9,1781,15,69,"Lo 89,539",,,,,,,,,,,,,,,,,,
91,MA,1312,L,25,2,1785,JOSEPH,COTTON,JOSEPH COTTON,,1,3,1780,3,15,"Lo 89,618",,,,,,,,,,,,,,,,,,
91,MA,1313,A,25,2,1785,JOSEPH,ADAMS,JOSEPH ADAMS,,6,10,1775,15,,"Lo 89,618",,,,,,,,,,,,,,,,,,
91,MA,1314,B,25,2,1785,EZEKIEL,HALL,EZEKIEL HALL,,1,6,1776,133,30,Ro 5522,,,,,,,,,,,,,,,,,,
91,MA,1315,C,28,2,1785,WILLIAM,PAGE,WILLIAM PAGE,,2,12,1781,25,70,,,,,,,,,,,,,,,,,,,
91,MA,1316,H,28,2,1785,JAMES,BLAKE,JAMES BLAKE,,15,1,1780,46,50,"Lo 97,795",,,,,,,,,,,,,,,,,,
91,MA,1317,I,1,3,1785,WILLIAM,CURTIS,WILLIAM CURTIS,,3,9,1780,7,40,Ro 6712,,,,,,,,,,,,,,,,,,
91,MA,1318,L,1,3,1785,JONATHAN,WINSHIP,JONATHAN WINSHIP,,16,4,1782,10,,,,,,,,,,,,,,,,,,,,
91,MA,1319,A,3,3,1785,THOMAS,CHILD,THOMAS CHILD,,3,4,1778,183,30,"Lo 119,1179",,,,,,,,,,,,,,,,,,
91,MA,1320,B,3,3,1785,ROBERT,PERKINS,ROBERT PERKINS,,17,10,1777,66,60,"Lo 73,497",,,,,,,,,,,,,,,,,,
91,MA,1321,C,3,3,1785,JOHN,JONES,JOHN JONES,,22,9,1775,2,45,"Lo 97,954",,,,,,,,,,,,,,,,,,
91,MA,1322,H,3,3,1785,MOSES,PERRY,MOSES PERRY,,8,7,1780,14,4,"Lo 89,653",,,,,,,,,,,,,,,,,,
91,MA,1323,I,3,3,1785,FISHER,AMOS,FISHER AMOS,,6,9,1778,35,,1946,,,,,,,,,,,,,,,,,,
91,MA,1324,L,4,3,1785,DAVID,ELLIS,DAVID ELLIS,,2,8,1780,9,57,1206,,,,,,,,,,,,,,,,,,
91,MA,1325,A,4,3,1785,RAYNER,RISING,RAYNER RISING,,31,12,1781,24,60,74,,,,,,,,,,,,,,,,,,
91,MA,1326,B,4,3,1785,JAMES,CAMPBELL,JAMES CAMPBELL,,9,6,1780,5,50,394,,,,,,,,,,,,,,,,,,
91,MA,1327,C,5,3,1785,REUBEN,GOULD,REUBEN GOULD,,28,3,1780,8,,"Lo 89,640",,,,,,,,,,,,,,,,,,
91,MA,1328,H,5,3,1785,JOSEPH,STEBBINS,JOSEPH STEBBINS,,27,11,1777,224,,"Lo 119,1179",,,,,,,,,,,,,,,,,,
91,MA,1329,I,5,3,1785,THOMAS,WILLIAMS,THOMAS WILLIAMS,,1,2,1776,804,32,"Lo 73,488",,,,,,,,,,,,,,,,,,
91,MA,1330,L,5,3,1785,NEHEMIAH,RAND,NEHEMIAH RAND,,20,9,1777,409,78,"Lo 73,377",,,,,,,,,,,,,,,,,,
91,MA,1331,A,7,3,1785,JOSEPH,PHELPS,JOSEPH PHELPS,,15,3,1776,334,60,"Lo 6,47",,,,,,,,,,,,,,,,,,
91,MA,1332,B,7,3,1785,JAMES BRADISH,,JAMES BRADISH,,1,4,1776,129,53,"Lo 73,504",,,,,,,,,,,,,,,,,,
91,MA,1333,C,7,3,1785,NATHANIEL,HAWKINS,NATHANIEL HAWKINS,,20,3,1776,210,51,"Lo 38,268",,,,,,,,,,,,,,,,,,
91,MA,1334,H,7,3,1785,SAMUEL KENT,,SAMUEL KENT,,15,3,1776,244,40,"Lo 89,618",,,,,,,,,,,,,,,,,,
91,MA,1335,I,7,3,1785,JAMES FOSDICK,,JAMES FOSDICK,,30,3,1776,58,50,Ro 5363,,,,,,,,,,,,,,,,,,
91,MA,1336,L,7,3,1785,JOHN,HAY,JOHN HAY,,10,3,1776,92,30,Ro 5469,,,,,,,,,,,,,,,,,,
91,MA,1337,H,7,3,1785,SAMUEL,PHELPS,SAMUEL PHELPS,,12,3,1776,747,48,"Lo 119,1179",,,,,,,,,,,,,,,,,,
91,MA,1338,B,7,3,1785,EBENEZER,SHED,EBENEZER SHED,,20,3,1776,115,,"Lo 85,632",,,,,,,,,,,,,,,,,,
91,MA,1339,C,8,3,1785,JONATHAN,IRELAND,JONATHAN IRELAND,,25,3,1776,156,32,"Lo 119,1086",,,,,,,,,,,,,,,,,,
91,MA,1340,H,8,3,1785,ZEBEDIAH,FARRAR,ZEBEDIAH FARRAR,,3,8,1780,11,32,Ro 6711,,,,,,,,,,,,,,,,,,
91,MA,1341,I,8,3,1785,EBENEZER,CLAP,EBENEZER CLAP,,6,1,1776,307,82,"Lo 73,476",,,,,,,,,,,,,,,,,,
91,MA,1342,L,8,3,1785,MOSES,DAVIS,MOSES DAVIS,,6,1,1776,619,30,"Lo 73,381",,,,,,,,,,,,,,,,,,
91,MA,1343,A,8,3,1785,ISAAC,RAYMOND,ISAAC RAYMOND,,3,4,1776,208,7,"Lo 119,1179",,,,,,,,,,,,,,,,,,
91,MA,1344,B,8,3,1785,TIMOTHY,TUFFTS,TIMOTHY TUFFTS,,10,3,1776,267,89,"Lo 137,1338",,,,,,,,,,,,,,,,,,
92,MA,1345,C,8,3,1785,STEPHEN,MILLER,STEPHEN MILLER,,6,3,1776,141,52,"Lo 6,135",,,,,,,,,,,,,,,,,,
92,MA,1346,A,8,3,1785,SAMUEL,TUFFTS,SAMUEL TUFFTS,,15,3,1776,623,30,99,,,,,,,,,,,,,,,,,,
92,MA,1347,B,8,3,1785,JOSEPH,COOLIDGE,JOSEPH COOLIDGE,,16,4,1782,15,,Ro 5340,,,,,,,,,,,,,,,,,,
92,MA,1348,C,8,3,1785,JONATHAN,HOUGHTON,JONATHAN HOUGHTON,,16,4,1782,1,22,3712,,,,,,,,,,,,,,,,,,
92,MA,1349,H,8,3,1785,JOSEPH,SAMSON,JOSEPH SAMSON,,1,4,1776,52,10,4797,,,,,,,,,,,,,,,,,,
92,MA,1350,I,9,3,1785,JACOB,SWEETSER,JACOB SWEETSER,,16,4,1782,2,45,,,,,,,,,,,,,,,,,,,
92,MA,1351,L,9,3,1785,JOHN,BURR,JOHN BURR,,16,4,1782,1,22,,,,,,,,,,,,,,,,,,,
92,MA,1352,A,10,3,1785,WILLIAM,BRYANT,WILLIAM BRYANT,,16,4,1782,1,22,Ro 6386,,,,,,,,,,,,,,,,,,
92,MA,1353,B,10,3,1785,NEHEMIAH,RAND,NEHEMIAH RAND,,16,4,1782,24,25,"Lo 73,377",,,,,,,,,,,,,,,,,,
92,MA,1354,C,10,3,1785,FRANCIS,DANA,FRANCIS DANA,Esq,15,12,1775,540,26,"Lo 97,995",,,,,,,,,,,,,,,,,,
92,MA,1355,A,10,3,1785,EDMUND,TROWBRIDGE,EDMUND TROWBRIDGE,Esq,15,12,1775,1141,80,"Lo 89,662",,,,,,,,,,,,,,,,,,
92,MA,1356,B,11,3,1785,ISAAC,MALLET,ISAAC MALLET,,1,3,1776,216,11,400,,,,,,,,,,,,,,,,,,
92,MA,1357,C,11,3,1785,DANIEL,HOLBROOK,DANIEL HOLBROOK,,2,1,1776,68,,Ro 5522,,,,,,,,,,,,,,,,,,
92,MA,1358,H,11,3,1785,THOMAS,FILLEBROWN,THOMAS FILLEBROWN,,1,3,1776,68,,Ro 5464,,,,,,,,,,,,,,,,,,
92,MA,1359,I,11,3,1785,ESTATE SAMUEL RAND,,ESTATE SAMUEL RAND,,1,3,1776,146,47,"Lo 144,1588",,,,,,,,,,,,,,,,,,
92,MA,1360,L,11,3,1785,DRAPER & FOLSOM,,DRAPER & FOLSOM,,25,9,17780,39,45,Ro 5340,,,,,,,,,,,,,,,,,,
92,MA,1361,C,11,3,1785,JAMES MILLER,,JAMES MILLER,,15,3,1776,390,,Lo 63,,,,,,,,,,,,,,,,,,
92,MA,1362,B,11,3,1785,JOSEPH,CURTISS,JOSEPH CURTISS,,1,1,1776,9,,Ro 6614,,,,,,,,,,,,,,,,,,
92,MA,1363,D,14,3,1785,JOSEPH,WILLIAMS,JOSEPH WILLIAMS,,15,3,1776,340,,"Lo 89,547",,,,,,,,,,,,,,,,,,
92,MA,1364,E,14,3,1785,THADDEUS,PARTRIDGE,THADDEUS PARTRIDGE,,15,3,1776,77,30,Ro 6393,,,,,,,,,,,,,,,,,,
92,MA,1365,G,14,3,1785,SAMUEL,WILLIAMS,SAMUEL WILLIAMS,Jun,15,3,1776,9,,524,,,,,,,,,,,,,,,,,,
92,MA,1366,L,14,3,1785,JONATHAN,DAVIS,JONATHAN DAVIS,,15,3,1776,318,30,"Lo 137,1342",,,,,,,,,,,,,,,,,,
92,MA,1367,P,14,3,1785,ABRAHAM,WOODWARD,ABRAHAM WOODWARD,,15,3,1776,84,60,Ro 5098,,,,,,,,,,,,,,,,,,
92,MA,1368,R,14,3,1785,SAMUEL,WARREN,SAMUEL WARREN,,15,3,1776,282,60,"Lo 89,571",,,,,,,,,,,,,,,,,,
92,MA,1369,D,14,3,1785,JAMES,HOWE,JAMES HOWE,,15,3,1776,90,60,"Lo 6,12",,,,,,,,,,,,,,,,,,
92,MA,1370,E,14,3,1785,BENJAMIN,BAXTER,BENJAMIN BAXTER,,15,3,1776,226,80,"Lo 89,568",,,,,,,,,,,,,,,,,,
92,MA,1371,I,14,3,1785,JAMES,MEARS,JAMES MEARS,,15,3,1776,145,,"Lo 6,65",,,,,,,,,,,,,,,,,,
92,MA,1372,D,14,3,1785,RICHARD,SEATHBRIDGE,RICHARD SEATHBRIDGE,,15,3,1776,224,20,Ro 2072,,,,,,,,,,,,,,,,,,
92,MA,1373,E,14,3,1785,EDWARD,SUMNER,EDWARD SUMNER,,15,3,1776,304,60,"Lo 150,1676",,,,,,,,,,,,,,,,,,
92,MA,1374,G,14,3,1785,JOHN,WILLIAMS,JOHN WILLIAMS,Jun,15,3,1776,282,40,"Lo 119,1127",,,,,,,,,,,,,,,,,,
92,MA,1375,N,14,3,1785,JOHN,WOOD,JOHN WOOD,,15,3,1776,211,,74,,,,,,,,,,,,,,,,,,
92,MA,1376,P,14,3,1785,WILLIAM,FELTON,WILLIAM FELTON,,15,3,1776,139,,Ro 6393,,,,,,,,,,,,,,,,,,
92,MA,1377,R,14,3,1785,HENRY,PAYSON,HENRY PAYSON,,15,3,1776,76,86,Ro 6393,,,,,,,,,,,,,,,,,,
92,MA,1378,D,14,3,1785,AARON,WHITE,AARON WHITE,,15,3,1776,263,15,"Lo 9,632",,,,,,,,,,,,,,,,,,
92,MA,1379,E,14,3,1785,NATH RUGGLES,,NATH RUGGLES,,15,3,1776,240,,1232,,,,,,,,,,,,,,,,,,
92,MA,1380,G,14,3,1785,JOHN,BREWER,JOHN BREWER,,15,3,1776,33,20,Ro 5340,,,,,,,,,,,,,,,,,,
92,MA,1381,D,14,3,1785,EDMUND WILLIAMS,,EDMUND WILLIAMS,,15,3,1776,98,30,,,,,,,,,,,,,,,,,,,
93,MA,1382,E,14,3,1785,JOSEPH,WILLIAMS,JOSEPH WILLIAMS,Jun,15,3,1776,50,,"Lo 97,763",,,,,,,,,,,,,,,,,,
93,MA,1383,G,14,3,1785,WILLIAM,SEAVER,WILLIAM SEAVER,,15,3,1776,54,40,798,,,,,,,,,,,,,,,,,,
93,MA,1384,N,14,3,1785,JOHN,WILLIAMS,JOHN WILLIAMS,,15,3,1776,50,,"Lo 137,1343",,,,,,,,,,,,,,,,,,
93,MA,1385,P,14,3,1785,JOSEPH PERRIN,,JOSEPH PERRIN,,15,3,1776,315,,"Lo 209,2143",,,,,,,,,,,,,,,,,,
93,MA,1386,R,14,3,1785,WILLIAM,DUDLEY,WILLIAM DUDLEY,,15,3,1776,1490,82,"Lo 38,189",,,,,,,,,,,,,,,,,,
93,MA,1387,D,14,3,1785,JOHN,EWING,JOHN EWING,,15,3,1776,62,22,Ro 2052,,,,,,,,,,,,,,,,,,
93,MA,1388,G,14,3,1785,HENRY H.,WILLIAMS,HENRY H. WILLIAMS,,15,3,1776,89,,"Lo 73,426",,,,,,,,,,,,,,,,,,
93,MA,1389,N,14,3,1785,JOHN,CURTISS,JOHN CURTISS,,15,3,1776,188,45,Ro 5419,,,,,,,,,,,,,,,,,,
93,MA,1390,P,15,3,1785,WILLIAM,HEATH,WILLIAM HEATH,,15,3,1776,85,,Ro 53110,,,,,,,,,,,,,,,,,,
93,MA,1391,R,15,3,1785,SAMUEL,GORE,SAMUEL GORE,,15,3,1776,196,30,"Lo 97,793",,,,,,,,,,,,,,,,,,
93,MA,1392,D,15,3,1785,RULPH,SMITH,RULPH SMITH,,15,3,1776,30,45,"Lo 150,1704",,,,,,,,,,,,,,,,,,
93,MA,1393,E,15,3,1785,WILLIAM,BOWMAN,WILLIAM BOWMAN,,15,3,1776,386,75,Ro 5340,,,,,,,,,,,,,,,,,,
93,MA,1394,G,15,3,1785,WILLIAM,BOSSON,WILLIAM BOSSON,,15,3,1776,220,,5340,,,,,,,,,,,,,,,,,,
93,MA,1395,N,15,3,1785,NATHANIEL,FELTON,NATHANIEL FELTON,,15,3,1776,368,52,"Lo 38,200",,,,,,,,,,,,,,,,,,
93,MA,1396,P,15,3,1785,NEWPORT,SUMNER,NEWPORT SUMNER,,15,3,1776,37,30,,,,,,,,,,,,,,,,,,,
93,MA,1397,E,15,3,1785,SAMUEL WILD,,SAMUEL WILD,,15,3,1776,70,,"Lo 38,268",,,,,,,,,,,,,,,,,,
93,MA,1398,R,15,3,1785,SAMUEL,READ,SAMUEL READ,,15,3,1776,100,,Ro 5122,,,,,,,,,,,,,,,,,,
93,MA,1399,D,15,3,1785,SAMUEL,WHEELOCK,SAMUEL WHEELOCK,,15,3,1776,3,30,,,,,,,,,,,,,,,,,,,
93,MA,1400,G,15,3,1785,SAMUEL,MAY,SAMUEL MAY,,3,2,1779,113,30,Ro 6046,,,,,,,,,,,,,,,,,,
93,MA,1401,N,15,3,1785,NEHEMIAH,MUNREL,NEHEMIAH MUNREL,,15,3,1776,34,82,"Lo 137,1409",,,,,,,,,,,,,,,,,,
93,MA,1402,P,15,3,1785,WILLIAM,DINSDELL,WILLIAM DINSDELL,,15,3,1776,36,45,Ro 5340,,,,,,,,,,,,,,,,,,
93,MA,1403,R,15,3,1785,EDMUND,WELD,EDMUND WELD,,15,3,1776,104,,"Lo 38,297",,,,,,,,,,,,,,,,,,
93,MA,1404,D,15,3,1785,SUSANNA,RICHARDSON,SUSANNA RICHARDSON,,15,3,1776,162,60,"Lo 137,1297",,,,,,,,,,,,,,,,,,
93,MA,1405,E,15,3,1785,SAMUEL,WILLIAMS,SAMUEL WILLIAMS,,15,3,1776,100,,"Lo 137,1324",,,,,,,,,,,,,,,,,,
93,MA,1406,G,15,3,1785,JANE,FOSTER,JANE FOSTER,,15,3,1776,22,45,"Lo 73,444",,,,,,,,,,,,,,,,,,
93,MA,1407,N,15,3,1785,ANNA,WILLIAMS,ANNA WILLIAMS,,15,3,1776,293,45,"Lo 89,659",,,,,,,,,,,,,,,,,,
93,MA,1408,P,15,3,1785,JOSHUA L.,WOODBRIDGE,JOSHUA L. WOODBRIDGE,,15,3,1776,431,60,Ro 6070,,,,,,,,,,,,,,,,,,
93,MA,1409,R,15,3,1785,MARY SUMNER & SON,,MARY SUMNER & SON,,15,3,1776,168,,Ro 6707,,,,,,,,,,,,,,,,,,
93,MA,1410,D,15,3,1785,JEREMIAH TUKER,,JEREMIAH TUKER,,15,3,1776,54,45,Ro 6393,,,,,,,,,,,,,,,,,,
93,MA,1411,E,15,3,1785,CHARLES,CUSHING,CHARLES CUSHING,,15,3,1776,66,30,"Lo 6,74",,,,,,,,,,,,,,,,,,
93,MA,1412,G,15,3,1785,MARY,SHED,MARY SHED,,15,3,1776,27,,5359,,,,,,,,,,,,,,,,,,
93,MA,1413,N,15,3,1785,JOHN SHIRLEY,,JOHN SHIRLEY,,15,3,1776,89,80,Ro 6393,,,,,,,,,,,,,,,,,,
93,MA,1414,P,15,3,1785,SAMUEL,GRIGGS,SAMUEL GRIGGS,,15,3,1776,95,60,"Lo 119,1147",,,,,,,,,,,,,,,,,,
93,MA,1415,R,16,3,1785,EBENEZER DORR,,EBENEZER DORR,,15,3,1776,224,45,Ro 6393,,,,,,,,,,,,,,,,,,
93,MA,1416,N,16,3,1785,INERECASE,SUMNER,INERECASE SUMNER,Esq,15,3,1776,407,75,2040,,,,,,,,,,,,,,,,,,
93,MA,1417,P,16,3,1785,ROXBURY,,ROXBURY,,15,3,1776,600,,"Lo 97,927",,,,,,,,,,,,,,,,,,
93,MA,1418,R,16,3,1785,JOHN DAVIS,,JOHN DAVIS,,15,3,1776,26,60,"Lo 165,1777",,,,,,,,,,,,,,,,,,
94,MA,1419,D,16,3,1785,JOHN DAVIS WILLIMAS,,JOHN DAVIS WILLIMAS,,15,3,1776,120,,"Lo 73,323",,,,,,,,,,,,,,,,,,
94,MA,1420,E,17,3,1785,JOSEPH BREWER,,JOSEPH BREWER,,15,3,1776,41,45,"Lo 73,444",,,,,,,,,,,,,,,,,,
94,MA,1421,G,17,3,1785,JOHN,CHAMBERLAIN,JOHN CHAMBERLAIN,,15,3,1776,39,,803,,,,,,,,,,,,,,,,,,
94,MA,1422,N,17,3,1785,EBENEZER DAVIS,,EBENEZER DAVIS,,15,3,1776,135,,"Lo 89,587",,,,,,,,,,,,,,,,,,
94,MA,1423,P,17,3,1785,ROBERT,PEIRPONT,ROBERT PEIRPONT,,15,3,1776,300,,"Lo 89,581",,,,,,,,,,,,,,,,,,
94,MA,1424,R,17,3,1785,NATHANIEL,GREEN,NATHANIEL GREEN,,15,3,1776,90,,"Lo 73,426",,,,,,,,,,,,,,,,,,
94,MA,1425,N,17,3,1785,JOHN,LEWIS,JOHN LEWIS,,15,3,1776,65,,"Lo 138,1524",,,,,,,,,,,,,,,,,,
94,MA,1426,P,17,3,1785,FIRST PARISH IN ROXBURY,,FIRST PARISH IN ROXBURY,,15,3,1776,326,60,"Ro Lo 174,1945",,,,,,,,,,,,,,,,,,
94,MA,1427,D,23,11,1785,WILLIAM,WHITTING,WILLIAM WHITTING,,14,2,1781,17,10,856,,,,,,,,,,,,,,,,,,
94,MA,1428,E,23,11,1785,JOHN,ADAMS,JOHN ADAMS,,26,1,1780,7,70,8,,,,,,,,,,,,,,,,,,
94,MA,1429,G,23,11,1785,WILLIAM,BRUNSON,WILLIAM BRUNSON,,15,3,1780,4,,23,,,,,,,,,,,,,,,,,,
94,MA,1430,D,23,11,1785,GIDEON,CHAPIN,GIDEON CHAPIN,,4,6,1780,11,10,2063,,,,,,,,,,,,,,,,,,
