row_id,state_data,state_data_index,6p_Dollar,6p_Cents,6p_def_Dollar,6p_def_Cents,3p_Dollar,3p_Cents,town,state,occupation,Name,First Name,Last Name,new_town,county,new_state,country,geo_level,6p_total,6p_def_total,3p_total,suspicious_row,suspicious_reason
737,NY,758,,,,,554.0,94.0,,NY,,H and S Johnson and Co,,,,,NY,US,state,0.0,0.0,554.94,True,More than 25% missing; 
738,NY,759,,,,,33632.0,52.0,,NY,,James F Sebor and Co,,,,,NY,US,state,0.0,0.0,33632.52,True,More than 25% missing; 
739,NY,760,,,,,602.0,29.0,,NY,,James F Sebor and Co,,,,,NY,US,state,0.0,0.0,602.29,True,More than 25% missing; 
740,NY,761,,,,,10809.0,79.0,,NY,,James F Sebor and Co,,,,,NY,US,state,0.0,0.0,10809.79,True,More than 25% missing; 
741,NY,762,,,,,315.0,54.0,,NY,,Samuel Tudor,,,,,NY,US,state,0.0,0.0,315.54,True,More than 25% missing; 
742,NY,763,,,,,6000.0,0.0,,NY,,Samuel Ward and Brothers,,,,,NY,US,state,0.0,0.0,6000.0,True,More than 25% missing; 
743,NY,764,,,,,1514.0,75.0,,NY,,H and S Johnson and Co,,,,,NY,US,state,0.0,0.0,1514.75,True,More than 25% missing; 
744,NY,765,,,,,510.0,47.0,,NY,,Thomas Eddy,,,,,NY,US,state,0.0,0.0,510.47,True,More than 25% missing; 
745,NY,766,,,,,531.0,10.0,,NY,,William Malcolm,,,,,NY,US,state,0.0,0.0,531.1,True,More than 25% missing; 
746,NY,767,,,,,366.0,32.0,,NY,,John Mowatt,,,,,NY,US,state,0.0,0.0,366.32,True,More than 25% missing; 
747,NY,768,,,,,599.0,52.0,,NY,,Daniel Penfield,,,,,NY,US,state,0.0,0.0,599.52,True,More than 25% missing; 
748,NY,769,,,,,570.0,37.0,,NY,,Thomas Eddy,,,,,NY,US,state,0.0,0.0,570.37,True,More than 25% missing; 
749,NY,770,,,,,135.0,71.0,,NY,,Jonathan Pierce,,,,,NY,US,state,0.0,0.0,135.71,True,More than 25% missing; 
750,NY,771,,,,,1688.0,85.0,,NY,,Francis Childs,,,,,NY,US,state,0.0,0.0,1688.85,True,More than 25% missing; 
751,NY,772,,,,,405.0,55.0,,NY,,Robert Gilchrist,,,,,NY,US,state,0.0,0.0,405.55,True,More than 25% missing; 
752,NY,773,,,,,1158.0,91.0,,NY,,Watson and Greenleaf,,,,,NY,US,state,0.0,0.0,1158.91,True,More than 25% missing; 
753,NY,774,,,,,309.0,22.0,,NY,,Abijah Hammond,,,,,NY,US,state,0.0,0.0,309.22,True,More than 25% missing; 
754,NY,775,,,,,227.0,44.0,,NY,,Abijah Hammond,,,,,NY,US,state,0.0,0.0,227.44,True,More than 25% missing; 
755,NY,776,,,,,20000.0,0.0,,NY,,Watson and Greenleaf,,,,,NY,US,state,0.0,0.0,20000.0,True,More than 25% missing; 
756,NY,777,,,,,878.0,6.0,,NY,,Charles Shaw,,,,,NY,US,state,0.0,0.0,878.06,True,More than 25% missing; 
757,NY,778,,,,,12000.0,0.0,,NY,,James F Sebor and Co,,,,,NY,US,state,0.0,0.0,12000.0,True,More than 25% missing; 
758,NY,779,,,,,3600.0,0.0,,NY,,Daniel Adrian Beeckman,,,,,NY,US,state,0.0,0.0,3600.0,True,More than 25% missing; 
759,NY,780,,,,,450.0,0.0,,NY,,Arnoldina Aleyda Maria Thomassin,,,,,NY,US,state,0.0,0.0,450.0,True,More than 25% missing; 
760,NY,781,,,,,101.0,90.0,,NY,,Jonas Wade,,,,,NY,US,state,0.0,0.0,101.9,True,More than 25% missing; 
761,NY,782,,,,,14.0,63.0,,NY,,Jonas Wade,,,,,NY,US,state,0.0,0.0,14.63,True,More than 25% missing; 
762,NY,783,,,,,461.0,23.0,,NY,,James A Welles,,,,,NY,US,state,0.0,0.0,461.23,True,More than 25% missing; 
763,NY,784,,,,,108.0,0.0,,NY,,Walter Livingston,,,,,NY,US,state,0.0,0.0,108.0,True,More than 25% missing; 
764,NY,785,,,,,2485.0,13.0,,NY,,Alexander Zuntz,,,,,NY,US,state,0.0,0.0,2485.13,True,More than 25% missing; 
765,NY,786,,,,,22474.0,44.0,,NY,,Leonard Bleecker,,,,,NY,US,state,0.0,0.0,22474.44,True,More than 25% missing; 
766,NY,787,,,,,433.0,73.0,,NY,,Kilian K Van Rensselaer,,,,,NY,US,state,0.0,0.0,433.73,True,More than 25% missing; 
767,NY,788,,,,,7230.0,22.0,,NY,,Leonard Bleecker,,,,,NY,US,state,0.0,0.0,7230.22,True,More than 25% missing; 
768,NY,789,,,,,295.0,34.0,,NY,,Leonard Bleecker,,,,,NY,US,state,0.0,0.0,295.34,True,More than 25% missing; 
769,NY,790,,,,,798.0,68.0,,NY,,Comfort Sands,,,,,NY,US,state,0.0,0.0,798.68,True,More than 25% missing; 
770,NY,791,,,,,828.0,0.0,,NY,,Jonas Wade,,,,,NY,US,state,0.0,0.0,828.0,True,More than 25% missing; 
771,NY,792,,,,,826.0,5.0,,NY,,James Carter,,,,,NY,US,state,0.0,0.0,826.05,True,More than 25% missing; 
772,NY,793,,,,,333.0,0.0,,NY,,Nicholas Van Rensselaer,,,,,NY,US,state,0.0,0.0,333.0,True,More than 25% missing; 
773,NY,794,,,,,1856.0,24.0,,NY,,H and S Johnson and Co,,,,,NY,US,state,0.0,0.0,1856.24,True,More than 25% missing; 
774,NY,795,,,,,5000.0,0.0,,NY,,H and S Johnson and Co,,,,,NY,US,state,0.0,0.0,5000.0,True,More than 25% missing; 
775,NY,796,,,,,6080.0,0.0,,NY,,Robert Gilchrist,,,,,NY,US,state,0.0,0.0,6080.0,True,More than 25% missing; 
776,NY,797,,,,,360.0,,,NY,,Robert Gilchrist,,,,,NY,US,state,0.0,0.0,360.0,True,More than 25% missing; 
777,NY,798,,,,,8.0,49.0,,NY,,David Peck,,,,,NY,US,state,0.0,0.0,8.49,True,More than 25% missing; 
778,NY,799,,,,,500.0,0.0,,NY,,John Johnson,,,,,NY,US,state,0.0,0.0,500.0,True,More than 25% missing; 
779,NY,800,,,,,507.0,94.0,,NY,,John Parker,,,,,NY,US,state,0.0,0.0,507.94,True,More than 25% missing; 
780,NY,801,,,,,180.0,15.0,,NY,,H and S Johnson and Co,,,,,NY,US,state,0.0,0.0,180.15,True,More than 25% missing; 
781,NY,802,,,,,179.0,98.0,,NY,,H and S Johnson and Co,,,,,NY,US,state,0.0,0.0,179.98,True,More than 25% missing; 
782,NY,803,,,,,47.0,8.0,,NY,,Mary Beeckman,,,,,NY,US,state,0.0,0.0,47.08,True,More than 25% missing; 
783,NY,804,,,,,14.0,49.0,,NY,,Peter Van Steenbergh,,,,,NY,US,state,0.0,0.0,14.49,True,More than 25% missing; 
784,NY,805,,,,,1395.0,95.0,,NY,,Benjamin Seixas,,,,,NY,US,state,0.0,0.0,1395.95,True,More than 25% missing; 
785,NY,806,,,,,151.0,31.0,,NY,,Eleazer Miller,,,,,NY,US,state,0.0,0.0,151.31,True,More than 25% missing; 
786,NY,807,,,,,126.0,7.0,,NY,,Samuel Tudor,,,,,NY,US,state,0.0,0.0,126.07,True,More than 25% missing; 
787,NY,808,,,,,2500.0,0.0,,NY,,Josiah Blakeley,,,,,NY,US,state,0.0,0.0,2500.0,True,More than 25% missing; 
788,NY,809,,,,,816.0,64.0,,NY,,John Murray,,,,,NY,US,state,0.0,0.0,816.64,True,More than 25% missing; 
789,NY,810,,,,,47.0,9.0,,NY,,Nicholas Low,,,,,NY,US,state,0.0,0.0,47.09,True,More than 25% missing; 
790,NY,811,,,,,1131.0,88.0,,NY,,Nicholas Low,,,,,NY,US,state,0.0,0.0,1131.88,True,More than 25% missing; 
791,NY,812,,,,,885.0,0.0,,NY,,Leonard Bleecker,,,,,NY,US,state,0.0,0.0,885.0,True,More than 25% missing; 
792,NY,813,,,,,123.0,79.0,,NY,,Richard Duyree,,,,,NY,US,state,0.0,0.0,123.79,True,More than 25% missing; 
793,NY,814,,,,,115.0,0.0,,NY,,James Tylee,,,,,NY,US,state,0.0,0.0,115.0,True,More than 25% missing; 
794,NY,815,,,,,1111.0,90.0,,NY,,Nicholas Hoffman and Sons,,,,,NY,US,state,0.0,0.0,1111.9,True,More than 25% missing; 
795,NY,816,,,,,113.0,23.0,,NY,,Daniel McCormick,,,,,NY,US,state,0.0,0.0,113.23,True,More than 25% missing; 
796,NY,817,,,,,854.0,44.0,,NY,,William Rogers,,,,,NY,US,state,0.0,0.0,854.44,True,More than 25% missing; 
797,NY,818,,,,,1641.0,2.0,,NY,,Thomas Eddy,,,,,NY,US,state,0.0,0.0,1641.02,True,More than 25% missing; 
798,NY,819,,,,,1802.0,3.0,,NY,,Thomas Eddy,,,,,NY,US,state,0.0,0.0,1802.03,True,More than 25% missing; 
799,NY,820,,,,,4120.0,67.0,,NY,,Samuel Ward and Brothers,,,,,NY,US,state,0.0,0.0,4120.67,True,More than 25% missing; 
800,NY,821,,,,,591.0,14.0,,NY,,Samuel Ward and Brothers,,,,,NY,US,state,0.0,0.0,591.14,True,More than 25% missing; 
801,NY,822,,,,,207.0,25.0,,NY,,Brookham Livingston,,,,,NY,US,state,0.0,0.0,207.25,True,More than 25% missing; 
802,NY,823,,,,,2792.0,75.0,,NY,,Brookham Livingston,,,,,NY,US,state,0.0,0.0,2792.75,True,More than 25% missing; 
803,NY,824,,,,,107.0,55.0,,NY,,Richard Platt,,,,,NY,US,state,0.0,0.0,107.55,True,More than 25% missing; 
804,NY,825,,,,,2091.0,74.0,,NY,,John Delafield,,,,,NY,US,state,0.0,0.0,2091.74,True,More than 25% missing; 
805,NY,826,,,,,1236.0,69.0,,NY,,Pintard and Bleecker,,,,,NY,US,state,0.0,0.0,1236.69,True,More than 25% missing; 
806,NY,827,,,,,425.0,58.0,,NY,,Gary Richards,,,,,NY,US,state,0.0,0.0,425.58,True,More than 25% missing; 
807,NY,828,,,,,860.0,29.0,,NY,,Gary Richards,,,,,NY,US,state,0.0,0.0,860.29,True,More than 25% missing; 
808,NY,829,,,,,480.0,0.0,,NY,,Elizabeth Richards,,,,,NY,US,state,0.0,0.0,480.0,True,More than 25% missing; 
809,NY,830,,,,,149.0,96.0,,NY,,Elizabeth Richards,,,,,NY,US,state,0.0,0.0,149.96,True,More than 25% missing; 
810,NY,831,,,,,140.0,29.0,,NY,,Abraham Fonda,,,,,NY,US,state,0.0,0.0,140.29,True,More than 25% missing; 
811,NY,832,,,,,406.0,87.0,,NY,,John Lawrance,,,,,NY,US,state,0.0,0.0,406.87,True,More than 25% missing; 
812,NY,833,,,,,172.0,30.0,,NY,,Robert C Johnson,,,,,NY,US,state,0.0,0.0,172.3,True,More than 25% missing; 
813,NY,834,,,,,1021.0,66.0,,NY,,Thomas Eddy,,,,,NY,US,state,0.0,0.0,1021.66,True,More than 25% missing; 
814,NY,835,,,,,1234.0,66.0,,NY,,Robert C Johnson,,,,,NY,US,state,0.0,0.0,1234.66,True,More than 25% missing; 
815,NY,836,,,,,1358.0,41.0,,NY,,Dirck Lefferts,,,,,NY,US,state,0.0,0.0,1358.41,True,More than 25% missing; 
816,NY,837,,,,,3623.0,16.0,,NY,,Richard Platt,,,,,NY,US,state,0.0,0.0,3623.16,True,More than 25% missing; 
817,NY,838,,,,,2148.0,81.0,,NY,,Richard Platt,,,,,NY,US,state,0.0,0.0,2148.81,True,More than 25% missing; 
818,NY,839,,,,,76.0,9.0,,NY,,William Martine,,,,,NY,US,state,0.0,0.0,76.09,True,More than 25% missing; 
819,NY,840,,,,,201.0,32.0,,NY,,William W Morris,,,,,NY,US,state,0.0,0.0,201.32,True,More than 25% missing; 
820,NY,841,,,,,554.0,68.0,,NY,,Samuel P Lloyd,,,,,NY,US,state,0.0,0.0,554.68,True,More than 25% missing; 
821,NY,842,,,,,3515.0,57.0,,NY,,James F Sebor and Co,,,,,NY,US,state,0.0,0.0,3515.57,True,More than 25% missing; 
822,NY,843,,,,,168.0,40.0,,NY,,Azel Roe,,,,,NY,US,state,0.0,0.0,168.4,True,More than 25% missing; 
823,NY,844,,,,,2500.0,0.0,,NY,,Gardner and Rodman,,,,,NY,US,state,0.0,0.0,2500.0,True,More than 25% missing; 
824,NY,845,,,,,814.0,36.0,,NY,,Leonard Bleecker,,,,,NY,US,state,0.0,0.0,814.36,True,More than 25% missing; 
825,NY,846,,,,,78.0,66.0,,NY,,Alexander Bleecker,,,,,NY,US,state,0.0,0.0,78.66,True,More than 25% missing; 
826,NY,847,,,,,2169.0,94.0,,NY,,Le Roy and Bayard,,,,,NY,US,state,0.0,0.0,2169.94,True,More than 25% missing; 
827,NY,848,,,,,42.0,32.0,,NY,,George Scriba,,,,,NY,US,state,0.0,0.0,42.32,True,More than 25% missing; 
828,NY,849,,,,,12834.0,78.0,,NY,,Le Roy and Bayard,,,,,NY,US,state,0.0,0.0,12834.78,True,More than 25% missing; 
829,NY,850,,,,,1924.0,27.0,,NY,,Edward Parker and Co,,,,,NY,US,state,0.0,0.0,1924.27,True,More than 25% missing; 
830,NY,851,,,,,2006.0,73.0,,NY,,Thomas McEuen,,,,,NY,US,state,0.0,0.0,2006.73,True,More than 25% missing; 
831,NY,852,,,,,1368.0,41.0,,NY,,Charles Shaw,,,,,NY,US,state,0.0,0.0,1368.41,True,More than 25% missing; 
832,NY,853,,,,,923.0,65.0,,NY,,Charles Shaw,,,,,NY,US,state,0.0,0.0,923.65,True,More than 25% missing; 
833,NY,854,,,,,311.0,87.0,,NY,,Thomas Eddy,,,,,NY,US,state,0.0,0.0,311.87,True,More than 25% missing; 
834,NY,855,,,,,505.0,84.0,,NY,,Thomas Eddy,,,,,NY,US,state,0.0,0.0,505.84,True,More than 25% missing; 
835,NY,856,,,,,2131.0,13.0,,NY,,John and Francis Atkinson,,,,,NY,US,state,0.0,0.0,2131.13,True,More than 25% missing; 
836,NY,857,,,,,6705.0,37.0,,NY,,John and Francis Atkinson,,,,,NY,US,state,0.0,0.0,6705.37,True,More than 25% missing; 
837,NY,858,,,,,1143.0,80.0,,NY,,Isreal Canfield,,,,,NY,US,state,0.0,0.0,1143.8,True,More than 25% missing; 
838,NY,859,,,,,387.0,75.0,,NY,,Gulian Verplanck,,,,,NY,US,state,0.0,0.0,387.75,True,More than 25% missing; 
839,NY,860,,,,,1189.0,10.0,,NY,,John Noble Cummings,,,,,NY,US,state,0.0,0.0,1189.1,True,More than 25% missing; 
840,NY,861,,,,,777.0,25.0,,NY,,John Delafield,,,,,NY,US,state,0.0,0.0,777.25,True,More than 25% missing; 
841,NY,862,,,,,97.0,54.0,,NY,,Margaret Cumming,,,,,NY,US,state,0.0,0.0,97.54,True,More than 25% missing; 
842,NY,863,,,,,639.0,94.0,,NY,,Elizabeth Judah,,,,,NY,US,state,0.0,0.0,639.94,True,More than 25% missing; 
843,NY,864,,,,,238.0,93.0,,NY,,Jacob Branford,,,,,NY,US,state,0.0,0.0,238.93,True,More than 25% missing; 
844,NY,865,,,,,683.0,89.0,,NY,,H and S Johnson and Co,,,,,NY,US,state,0.0,0.0,683.89,True,More than 25% missing; 
845,NY,866,,,,,60.0,12.0,,NY,,Robert Gilchrist,,,,,NY,US,state,0.0,0.0,60.12,True,More than 25% missing; 
846,NY,867,,,,,1164.0,0.0,,NY,,Robert Gilchrist,,,,,NY,US,state,0.0,0.0,1164.0,True,More than 25% missing; 
847,NY,868,,,,,451.0,75.0,,NY,,Samuel Tudor,,,,,NY,US,state,0.0,0.0,451.75,True,More than 25% missing; 
848,NY,869,,,,,162.0,53.0,,NY,,Mary Rose,,,,,NY,US,state,0.0,0.0,162.53,True,More than 25% missing; 
849,NY,870,,,,,353.0,92.0,,NY,,Joseph Young,,,,,NY,US,state,0.0,0.0,353.92,True,More than 25% missing; 
850,NY,871,,,,,224.0,57.0,,NY,,John Jacob Astor,,,,,NY,US,state,0.0,0.0,224.57,True,More than 25% missing; 
851,NY,872,,,,,402.0,83.0,,NY,,Peter F Curtenius,,,,,NY,US,state,0.0,0.0,402.83,True,More than 25% missing; 
852,NY,873,,,,,29.0,40.0,,NY,,Peter F Curtenius,,,,,NY,US,state,0.0,0.0,29.4,True,More than 25% missing; 
853,NY,874,,,,,3931.0,61.0,,NY,,Thomas Eddy,,,,,NY,US,state,0.0,0.0,3931.61,True,More than 25% missing; 
854,NY,875,,,,,292.0,24.0,,NY,,Thomas Eddy,,,,,NY,US,state,0.0,0.0,292.24,True,More than 25% missing; 
855,NY,876,,,,,298.0,96.0,,NY,,Isaac de Freest,,,,,NY,US,state,0.0,0.0,298.96,True,More than 25% missing; 
856,NY,877,,,,,302.0,61.0,,NY,,Seth Johnson,,,,,NY,US,state,0.0,0.0,302.61,True,More than 25% missing; 
857,NY,878,,,,,1548.0,41.0,,NY,,Marte Beeckman,,,,,NY,US,state,0.0,0.0,1548.41,True,More than 25% missing; 
858,NY,879,,,,,2125.0,0.0,,NY,,William Rogers,,,,,NY,US,state,0.0,0.0,2125.0,True,More than 25% missing; 
859,NY,880,,,,,792.0,24.0,,NY,,Jacob J Pruyn,,,,,NY,US,state,0.0,0.0,792.24,True,More than 25% missing; 
860,NY,881,,,,,66.0,3.0,,NY,,Robert Hunter,,,,,NY,US,state,0.0,0.0,66.03,True,More than 25% missing; 
861,NY,882,,,,,124.0,45.0,,NY,,Seth Johnson,,,,,NY,US,state,0.0,0.0,124.45,True,More than 25% missing; 
862,NY,883,,,,,1200.0,56.0,,NY,,John H Beeckman,,,,,NY,US,state,0.0,0.0,1200.56,True,More than 25% missing; 
863,NY,884,,,,,233.0,8.0,,NY,,Francis Childs,,,,,NY,US,state,0.0,0.0,233.08,True,More than 25% missing; 
864,NY,885,,,,,4305.0,58.0,,NY,,Jacob Sebor,,,,,NY,US,state,0.0,0.0,4305.58,True,More than 25% missing; 
865,NY,886,,,,,60.0,36.0,,NY,,Gerrard Walton,,,,,NY,US,state,0.0,0.0,60.36,True,More than 25% missing; 
866,NY,887,,,,,2511.0,52.0,,NY,,Nicholas Quackenboss,,,,,NY,US,state,0.0,0.0,2511.52,True,More than 25% missing; 
867,NY,888,,,,,1005.0,3.0,,NY,,Hay Steveson,,,,,NY,US,state,0.0,0.0,1005.03,True,More than 25% missing; 
868,NY,889,,,,,360.0,0.0,,NY,,Abraham and James Cole,,,,,NY,US,state,0.0,0.0,360.0,True,More than 25% missing; 
869,NY,890,,,,,289.0,51.0,,NY,,John Taylor,,,,,NY,US,state,0.0,0.0,289.51,True,More than 25% missing; 
870,NY,891,,,,,302.0,39.0,,NY,,James Carpenter,,,,,NY,US,state,0.0,0.0,302.39,True,More than 25% missing; 
871,NY,892,,,,,582.0,40.0,,NY,,Watson and Greenleaf,,,,,NY,US,state,0.0,0.0,582.4,True,More than 25% missing; 
872,NY,893,,,,,70817.0,10.0,,NY,,Watson and Greenleaf,,,,,NY,US,state,0.0,0.0,70817.1,True,More than 25% missing; 
873,NY,894,,,,,755.0,56.0,,NY,,Haydock and March,,,,,NY,US,state,0.0,0.0,755.56,True,More than 25% missing; 
874,NY,895,,,,,741.0,8.0,,NY,,Joseph Winter,,,,,NY,US,state,0.0,0.0,741.08,True,More than 25% missing; 
875,NY,896,,,,,738.0,43.0,,NY,,James F Sebor and Co,,,,,NY,US,state,0.0,0.0,738.43,True,More than 25% missing; 
876,NY,897,,,,,862.0,63.0,,NY,,Dirck Lefferts,,,,,NY,US,state,0.0,0.0,862.63,True,More than 25% missing; 
877,NY,898,,,,,500.0,87.0,,NY,,Dirck Lefferts,,,,,NY,US,state,0.0,0.0,500.87,True,More than 25% missing; 
878,NY,899,,,,,114.0,15.0,,NY,,Jacob Branford,,,,,NY,US,state,0.0,0.0,114.15,True,More than 25% missing; 
879,NY,900,,,,,720.0,0.0,,NY,,Antoince Rease Charles de la Forest,,,,,NY,US,state,0.0,0.0,720.0,True,More than 25% missing; 
880,NY,901,,,,,284.0,18.0,,NY,,Gilbert Saltonstall,,,,,NY,US,state,0.0,0.0,284.18,True,More than 25% missing; 
881,NY,902,,,,,509.0,0.0,,NY,,H and S Johnson and Co,,,,,NY,US,state,0.0,0.0,509.0,True,More than 25% missing; 
882,NY,903,,,,,12609.0,50.0,,NY,,H and S Johnson and Co,,,,,NY,US,state,0.0,0.0,12609.5,True,More than 25% missing; 
883,NY,904,,,,,506.0,97.0,,NY,,Gabriel Furman,,,,,NY,US,state,0.0,0.0,506.97,True,More than 25% missing; 
884,NY,905,,,,,85.0,13.0,,NY,,Tunis Van Veghten,,,,,NY,US,state,0.0,0.0,85.13,True,More than 25% missing; 
885,NY,906,,,,,459.0,93.0,,NY,,Arant Van Schaack,,,,,NY,US,state,0.0,0.0,459.93,True,More than 25% missing; 
886,NY,907,,,,,56.0,20.0,,NY,,Richard Harrison,,,,,NY,US,state,0.0,0.0,56.2,True,More than 25% missing; 
887,NY,908,,,,,1115.0,30.0,,NY,,John Griffith,,,,,NY,US,state,0.0,0.0,1115.3,True,More than 25% missing; 
888,NY,909,,,,,245.0,10.0,,NY,,Isaac Bogart,,,,,NY,US,state,0.0,0.0,245.1,True,More than 25% missing; 
889,NY,910,,,,,131.0,31.0,,NY,,John Leake,,,,,NY,US,state,0.0,0.0,131.31,True,More than 25% missing; 
890,NY,911,,,,,915.0,43.0,,NY,,John G Leake,,,,,NY,US,state,0.0,0.0,915.43,True,More than 25% missing; 
891,NY,912,,,,,879.0,47.0,,NY,,James Post,,,,,NY,US,state,0.0,0.0,879.47,True,More than 25% missing; 
892,NY,913,,,,,777.0,70.0,,NY,,Alexander Zuntz,,,,,NY,US,state,0.0,0.0,777.7,True,More than 25% missing; 
893,NY,914,,,,,273.0,65.0,,NY,,Seth Johnson,,,,,NY,US,state,0.0,0.0,273.65,True,More than 25% missing; 
894,NY,915,,,,,74.0,54.0,,NY,,Guy Richards,,,,,NY,US,state,0.0,0.0,74.54,True,More than 25% missing; 
895,NY,916,,,,,1602.0,1.0,,NY,,Thomas McEuen,,,,,NY,US,state,0.0,0.0,1602.01,True,More than 25% missing; 
896,NY,917,,,,,2245.0,2.0,,NY,,Thomas McEuen,,,,,NY,US,state,0.0,0.0,2245.02,True,More than 25% missing; 
897,NY,918,,,,,84.0,13.0,,NY,,Samuel P Lloyd,,,,,NY,US,state,0.0,0.0,84.13,True,More than 25% missing; 
898,NY,919,,,,,3.0,15.0,,NY,,Samuel P Lloyd,,,,,NY,US,state,0.0,0.0,3.15,True,More than 25% missing; 
899,NY,920,,,,,156.0,39.0,,NY,,Peter Schermerhorne,,,,,NY,US,state,0.0,0.0,156.39,True,More than 25% missing; 
900,NY,921,,,,,12142.0,26.0,,NY,,Nicholas Low,,,,,NY,US,state,0.0,0.0,12142.26,True,More than 25% missing; 
901,NY,922,,,,,242.0,93.0,,NY,,Francis Childs,,,,,NY,US,state,0.0,0.0,242.93,True,More than 25% missing; 
902,NY,923,,,,,659.0,22.0,,NY,,Benjamin Seixas,,,,,NY,US,state,0.0,0.0,659.22,True,More than 25% missing; 
903,NY,924,,,,,157.0,51.0,,NY,,Joshua Edwards,,,,,NY,US,state,0.0,0.0,157.51,True,More than 25% missing; 
904,NY,925,,,,,944.0,24.0,,NY,,George Service,,,,,NY,US,state,0.0,0.0,944.24,True,More than 25% missing; 
905,NY,926,,,,,433.0,22.0,,NY,,George Service,,,,,NY,US,state,0.0,0.0,433.22,True,More than 25% missing; 
906,NY,927,,,,,2729.0,40.0,,NY,,Ebenezer Jackson,,,,,NY,US,state,0.0,0.0,2729.4,True,More than 25% missing; 
907,NY,928,,,,,120.0,0.0,,NY,,William Rogers,,,,,NY,US,state,0.0,0.0,120.0,True,More than 25% missing; 
908,NY,929,,,,,180.0,0.0,,NY,,Robert Wasson,,,,,NY,US,state,0.0,0.0,180.0,True,More than 25% missing; 
909,NY,930,,,,,72.0,38.0,,NY,,Toney Freeman,,,,,NY,US,state,0.0,0.0,72.38,True,More than 25% missing; 
910,NY,931,,,,,501.0,96.0,,NY,,Isaac Clason,,,,,NY,US,state,0.0,0.0,501.96,True,More than 25% missing; 
911,NY,932,,,,,351.0,40.0,,NY,,Solomon Hays,,,,,NY,US,state,0.0,0.0,351.4,True,More than 25% missing; 
912,NY,933,,,,,3027.0,11.0,,NY,,Daniel Crommelin and Sons,,,,,NY,US,state,0.0,0.0,3027.11,True,More than 25% missing; 
913,NY,934,,,,,495.0,10.0,,NY,,Norman Butler,,,,,NY,US,state,0.0,0.0,495.1,True,More than 25% missing; 
914,NY,935,,,,,409.0,1.0,,NY,,Isaac Clason,,,,,NY,US,state,0.0,0.0,409.01,True,More than 25% missing; 
915,NY,936,,,,,4083.0,90.0,,NY,,William Rogers,,,,,NY,US,state,0.0,0.0,4083.9,True,More than 25% missing; 
916,NY,937,,,,,4083.0,90.0,,NY,,William Rogers,,,,,NY,US,state,0.0,0.0,4083.9,True,More than 25% missing; 
917,NY,938,,,,,131.0,66.0,,NY,,Leonard Bleecker,,,,,NY,US,state,0.0,0.0,131.66,True,More than 25% missing; 
918,NY,939,,,,,180.0,0.0,,NY,,Leonard Bleecker,,,,,NY,US,state,0.0,0.0,180.0,True,More than 25% missing; 
919,NY,940,,,,,2429.0,89.0,,NY,,Cornelius Ray,,,,,NY,US,state,0.0,0.0,2429.89,True,More than 25% missing; 
920,NY,941,,,,,2344.0,4.0,,NY,,Abijah Hammond,,,,,NY,US,state,0.0,0.0,2344.04,True,More than 25% missing; 
921,NY,942,,,,,4333.0,58.0,,NY,,H and S Johnson and Co,,,,,NY,US,state,0.0,0.0,4333.58,True,More than 25% missing; 
922,NY,943,,,,,145.0,26.0,,NY,,Nicholas Quackenbush,,,,,NY,US,state,0.0,0.0,145.26,True,More than 25% missing; 
923,NY,944,,,,,42.0,87.0,,NY,,Benjamin Seixas,,,,,NY,US,state,0.0,0.0,42.87,True,More than 25% missing; 
924,NY,945,,,,,230.0,40.0,,NY,,Samuel Ward and Brothers,,,,,NY,US,state,0.0,0.0,230.4,True,More than 25% missing; 
925,NY,946,,,,,118.0,48.0,,NY,,William Brown,,,,,NY,US,state,0.0,0.0,118.48,True,More than 25% missing; 
926,NY,947,,,,,203.0,17.0,,NY,,Jeremiah Fronson,,,,,NY,US,state,0.0,0.0,203.17,True,More than 25% missing; 
927,NY,948,,,,,641.0,12.0,,NY,,H and S Johnson and Co,,,,,NY,US,state,0.0,0.0,641.12,True,More than 25% missing; 
928,NY,949,,,,,217.0,81.0,,NY,,Cary Judah,,,,,NY,US,state,0.0,0.0,217.81,True,More than 25% missing; 
929,NY,950,,,,,40.0,2.0,,NY,,Francis Mains,,,,,NY,US,state,0.0,0.0,40.02,True,More than 25% missing; 
930,NY,951,,,,,22.0,39.0,,NY,,George Ingles,,,,,NY,US,state,0.0,0.0,22.39,True,More than 25% missing; 
931,NY,952,,,,,53.0,4.0,,NY,,Matthew Van Bunschoten,,,,,NY,US,state,0.0,0.0,53.04,True,More than 25% missing; 
932,NY,953,,,,,2595.0,68.0,,NY,,George Lewis,,,,,NY,US,state,0.0,0.0,2595.68,True,More than 25% missing; 
933,NY,954,,,,,187.0,50.0,,NY,,Catherine Remsen,,,,,NY,US,state,0.0,0.0,187.5,True,More than 25% missing; 
934,NY,955,,,,,9505.0,92.0,,NY,,John Murray,,,,,NY,US,state,0.0,0.0,9505.92,True,More than 25% missing; 
935,NY,956,,,,,16446.0,11.0,,NY,,Jacob Le Roy and Son,,,,,NY,US,state,0.0,0.0,16446.11,True,More than 25% missing; 
936,NY,957,,,,,148.0,0.0,,NY,,Thomas Pearsall and Son,,,,,NY,US,state,0.0,0.0,148.0,True,More than 25% missing; 
937,NY,958,,,,,358.0,53.0,,NY,,Matthew Van Bunschoten,,,,,NY,US,state,0.0,0.0,358.53,True,More than 25% missing; 
