child_id,child_name,state,in_post1790,error
Hart-12242,Samuel Hart,CT,False,
Hart-12243,Charlotte Lee,CT,False,
Hart-12244,Asahel Hart,CT,False,
Hart-12245,Jesse Hart,CT,False,
Hart-12246,Almira Phelps,CT,False,
Hart-12370,Ann Thompson,CT,False,
Hart-12929,Sarah Newhall,MA,False,
Hart-14005,Charity Hart,CT,False,
Hart-14209,Lydia Brace,CT,False,
Hart-1427,Henry Hart,VA,False,
Hart-14435,Ruth Dudley,CT,False,
Hart-1456,Daniel Hart,CT,False,
Hart-14675,Elizabeth Taber,MA,False,
Hart-14676,Mary Buffington,MA,False,
Hart-14680,Ruth Buffington,MA,False,
Hart-14857,John Hart,MA,False,
Hart-14893,Cyprian Hart,CT,False,
Hart-14988,Polly Hills,NY,False,
Hart-15022,Susanna Gleason,CT,False,
Hart-15177,Anna Gates,CT,False,
Hart-15983,Lent Hart,CT,False,
Hart-15999,Roger Hart,CT,False,
Hart-16863,John Hart,PA,True,
Hart-17073,Esther Alvord,CT,False,
Hart-17463,Daniel Hart,MA,False,
Hart-17610,Elizabeth Thomas,,False,
Hart-17702,John Hart,NY,False,
Hart-17739,Rose Seymour,CT,False,
Hart-17774,Lois Smalley,,False,
Hart-178,Dorcas Hart,CT,False,
Hart-179,Susannah Hart,CT,False,
Hart-17992,John Hart,VA,False,
Hart-180,Enos Hart,CT,False,
Hart-181,Hosea Hart,CT,False,
Hart-182,Phebe Hart,CT,False,
Hart-18248,Mary Hart,CT,False,
Hart-18249,Samuel Hart,CT,False,
Hart-18250,Samuel Hart,CT,False,
Hart-18251,John Hart,CT,False,
Hart-18252,Rebecca Hart,CT,False,
Hart-18258,Lois Leete,CT,False,
Hart-183,Lydia Hart,,False,
Hart-184,Charity Hart,,False,
Hart-185,Bird Hart,,False,
Hart-18768,Jacob Hart,PA,False,
Hart-18775,William Hart,PA,False,
Hart-18952,Elias Hart,CT,False,
Hart-18953,John Hart,CT,False,
Hart-20582,Joseph Hart,PA,True,
Hart-20583,Samuel Hart,PA,False,
Hart-20643,Rebecca Cook,CT,False,
Hart-21105,Munson Hart,CT,False,
Hart-21106,Esther Hart,CT,False,
Hart-21107,James Hart,CT,False,
Hart-21118,William Hart,PA,False,
Hart-2129,Rhoda Hart,MA,False,
Hart-213,Rebecca Bates,MA,False,
Hart-2130,Samuel Hart,MA,False,
Hart-2131,Judith Hart,MA,False,
Hart-2132,Eunice Hart,MA,False,
Hart-2133,Sarah Hart,MA,False,
Hart-2134,Prudence Fellows,MA,False,
Hart-21830,Judah Hart,CT,False,
Hart-21831,Lois Hart,CT,False,
Hart-21832,Roger Hart,CT,False,
Hart-21917,Ichabod Hart,NY,False,
Hart-22243,Isaiah Hart,CT,False,
Hart-2259,Sarah Hart,,False,
Hart-22687,Elizabeth Hart,NJ,False,
Hart-22995,Humphrey Hart,PA,False,
Hart-23117,Martha Woodruff,CT,False,
Hart-24030,Jacob Hart,MA,False,
Hart-2460,Deborah Booth,NJ,False,
Hart-25796,Samuel Hart,PA,False,
Hart-25797,John Hart,PA,True,
Hart-25813,Mary Hart,PA,False,
Hart-25825,Elizabeth Hart,PA,False,
Hart-25826,Elizabeth Hart,PA,False,
Hart-25827,Solomon Hart,PA,False,
Hart-25830,James Hart,PA,False,
Hart-25831,James Hart,PA,False,
Hart-26222,Rhoda Waite,NY,False,
Hart-26889,Asenath Hart,CT,False,
Hart-26891,Abigail Love,CT,False,
Hart-26892,Sybil Thomson,CT,False,
Hart-26894,Gad Hart,CT,False,
Hart-26895,Sabra Whiting,CT,False,
Hart-26896,Diadama Cadwell,CT,False,
Hart-2767,Lydia Hart,PA,False,
Hart-2770,John Hart,PA,True,
Hart-2771,Henry Hart,PA,False,
Hart-2772,Aaron Hart,VA,False,
Hart-2773,Thomas Hart,VA,False,
Hart-2774,John Hart,VA,False,
Hart-2776,Miles Hart,VA,False,
Hart-2780,Sophia Hart,PA,False,
Hart-2781,Elizabeth Samuels,PA,False,
Hart-2801,Moses Hart,VA,False,
Hart-2803,Joseph Hart,PA,True,
Hart-301,Margaret Hess,PA,False,
Hart-3647,Asahel Hart,CT,False,
Hart-4390,Eunice Hemingway,,False,
Hart-4482,Joseph Hart,PA,True,
Hart-4924,Susannah Stalnaker,NJ,False,
Hart-5058,John Hart,PA,True,
Hart-5456,Lydia Treat,CT,False,
Hart-5541,Elizabeth Butcher,VA,False,
Hart-6241,Lydia Newell,CT,False,
Hart-6394,John Hart,NJ,False,
Hart-6468,Emma Willard,CT,False,
Hart-6593,Silas Hart,,False,
Hart-6769,William Hart,,False,
Hart-6772,Joseph Hart,,False,
Hart-7141,Rufus Hart,CT,False,
Hart-7926,Nathaniel Hart,PA,False,
Hart-8020,Timothy Hart,CT,False,
Hart-8117,Jane Opdycke,PA,False,
Hart-8221,Abigail Hart,CT,False,
Hart-8222,Orin Hart,CT,False,
Hart-8501,Benjamin Hart,PA,False,
Hart-9760,Ira Hart,CT,False,
Hart-9789,Josiah Hart,VA,False,
Hart-9810,Thomas Hart,VA,False,
Hart-9811,Silas Hart,VA,False,
Hart-9813,Aaron Hart,,False,
Hartenberg-6,Gerrerdus Hartenberg,NY,False,
Harter-260,Susannah Wray,MD,False,
Harter-309,Henry Harter,MD,False,
Harter-310,Phoebe Brubaker,MD,False,
Harter-311,John Harter,,False,
Harter-312,Rebecca Brower,MD,False,
Harter-313,Mary Harter,MD,False,
Harter-314,Joseph Harter,MD,False,
Harter-315,Katherine Mikesell,MD,False,
Harthaw-1,Lydia Keyes,MA,False,
Harthon-2,Reumah Gilmore,MA,False,
Harthorn-39,Eber Harthorn,MA,False,
Harting-215,Michael Horting,PA,False,
Harting-34,Christian Harting,PA,False,
Hartman-1318,Philip Hartman,PA,False,
Hartman-1319,Peter Hartman,PA,True,
Hartman-2908,Susanna Hartman,PA,False,
Hartman-3021,James Hartman,,False,
Hartman-3022,William Hartman,PA,False,
Hartman-3023,John Hartman,PA,False,
Hartman-3024,Sarah Hartman,PA,False,
Hartman-3025,Elizabeth Hartman,,False,
Hartman-3026,Margaret Hartman,PA,False,
Hartman-3105,Johannes Hartman,PA,False,
Hartman-3114,Anna Metzger,PA,False,
Hartman-3115,Heinrich Hartman,PA,False,
Hartman-3117,Jacob Hartman,,False,
Hartman-3118,Christian Hartman,,False,
Hartman-3119,Maria Schmidt,PA,False,
Hartman-3120,Maria Hartman,PA,False,
Hartman-3138,John Hartman,VA,False,
Hartman-3212,Catharina Knerr,PA,False,
Hartman-4794,Henry Hartman,PA,False,
Hartman-5048,Andrew Hartman,PA,False,
Hartman-5051,Henry Hartman,,False,
Hartman-5052,Susanna Hartman,PA,False,
Hartman-5053,Maria Hunsicker,PA,False,
Hartman-5219,Catherine Ralston,PA,False,
Hartman-5532,Jacob Hartman,PA,False,
Hartman-6156,Maria Knerr,PA,False,
Hartman-6379,Mary Zearley,PA,False,
Hartman-7430,Hannah Hursh,PA,False,
Hartman-7439,Jacob Hartman,,False,
Hartt-219,George Hartt,,False,
Hartt-220,John Hartt,,False,
Hartt-221,George Hartt,,False,
Hartt-405,Aaron Hartt,,False,
Hartt-406,Henry Hartt,,False,
Hartt-414,Theodate Newcomb,,False,
Hartung-1000,Susanna Hartung,PA,False,
Hartung-342,Johannes Hartung,PA,False,
Hartung-343,Nicholas Harting,PA,False,
Hartung-344,Michael Harting,PA,False,
Hartung-345,Maria Hartung,PA,False,
Hartung-991,Magdalene Kegereis,PA,False,
Hartung-993,Johan Valentine Hartung,PA,False,
Hartung-994,Catherine Wolf,PA,False,
Hartung-995,Margaret Hartung,PA,False,
Hartung-996,Julian Smith,PA,False,
Hartung-997,Anna Maria Artz,PA,False,
Hartung-998,Barbara Mehlen,PA,False,
Hartung-999,Christian Hartung,PA,False,
Hartwell-1873,Josiah Hartwell,MA,False,
Hartwell-339,Oliver Hartwell,,False,
Hartwell-34,Timothy Hartwell,MA,False,
Hartwell-35,William Hartwell,MA,False,
Hartwell-3593,William Hartwell,NH,False,
Hartwell-3667,Timothy Hartwell,NH,False,
Hartwell-3698,Reuben Hartwell,MA,False,
Hartwell-3840,Lucy Lathrop,,False,
Hartwell-3841,Elizabeth Locke,NY,False,
Hartwell-3863,Samuel Hartwell,CT,False,
Hartwell-3881,Prudence Hartwell,MA,False,
Hartwell-3883,Ruth Kneeland,MA,False,
Hartwell-393,Ephraim Hartwell,MA,False,
Hartwell-398,Mary Bellows,MA,False,
Hartwell-3981,Catherine Upton,NH,False,
Hartwell-399,Elizabeth Stone,CT,False,
Hartwell-4160,Tabitha Tyler,MA,False,
Hartwell-4161,Joseph Hartwell,MA,False,
Hartwell-4923,Isaac Hartwell,CT,False,
Hartwell-5183,William Hartwell,MA,False,
Hartwell-5330,Dorothy Whitcomb,MA,False,
Hartwell-5331,John Hartwell,MA,False,
Hartwell-5744,Jacob Hartwell,MA,False,
Hartwell-5853,Joseph Hartwell,CT,False,
Hartwell-5977,Joseph Hartwell,MA,False,
Hartwell-6030,Jonathan Hartwell,NH,False,
Hartwell-6401,Sally Whitney,NY,False,
Hartwell-6443,Rebecca Buckingham,CT,False,
Hartwell-6529,Benjamin Hartwell,MA,False,
Hartwell-6687,Mary Botsford,CT,False,
Hartwell-6851,Jemima Cummings,MA,False,
Hartwell-7057,Eunice Wood,MA,False,
Hartwell-7355,Ruth Gaylord,CT,False,
Hartwell-7774,Amey Folger,CT,False,
Hartzell-401,Philip Hartzell,PA,False,
Harvey-1138,Benjamin Harvey,VA,False,
Harvey-11789,Thomas Harvey,VA,False,
Harvey-12043,Elijah Harvey,,False,
Harvey-12691,William Harvey,,False,
Harvey-1285,John Harvey,VA,False,
Harvey-13064,Ann Phillip,,False,
Harvey-13377,Nancy Young,,False,
Harvey-13848,Zephaniah Harvey,,False,
Harvey-13849,Nehemiah Harvey,,False,
Harvey-13958,William Harvey,PA,False,
Harvey-13962,Ann Crosley,PA,False,
Harvey-14082,Lincy Woodall,,False,
Harvey-14784,Ruth Kendrick,,False,
Harvey-14792,James Harvey,,False,
Harvey-14793,Willis Harvey,,False,
Harvey-14794,Clarimond Harvey,,False,
Harvey-14795,Israel Harvey,,False,
Harvey-1541,Joshua Harvey,VA,False,
Harvey-1557,Sarah Goodall,VA,False,
Harvey-15826,Eleanor Harvey,,False,
Harvey-15827,Elizabeth Walker,,False,
Harvey-16141,Jonas Harvey,,False,
Harvey-16424,Jacob Harvey,MA,False,
Harvey-16862,Agnes Young,,False,
Harvey-17668,Charles Harvey,,False,
Harvey-17670,Elizabeth Harvey,,False,
Harvey-17671,Ann Harvey,,False,
Harvey-17849,Mercy Willey,CT,False,
Harvey-17891,Judith Lamborn,PA,False,
Harvey-18469,Thomas Harvey,CT,False,
Harvey-19032,Mary Sims,,False,
Harvey-20047,Jesse Harvey,VA,False,
Harvey-20069,Alban Harvey,PA,False,
Harvey-20169,Sarah Harvey,CT,False,
Harvey-2054,William Harvey,,False,
Harvey-2057,Lydia Hadley,,False,
Harvey-22500,Jacob Harvey,VA,False,
Harvey-23955,Norris Harvey,,False,
Harvey-24965,Keziah Lock,VA,False,
Harvey-2877,William Harvey,,False,
Harvey-2878,William Harvey,VA,False,
Harvey-2880,John Harvey,,False,
Harvey-2881,Thomas Harvey,,False,
Harvey-319,Elizabeth Stodghill,VA,False,
Harvey-4009,Ann Harvey,,False,
Harvey-4011,Caleb Harvey,,False,
Harvey-4012,Eli Harvey,PA,False,
Harvey-4014,Isaac Harvey,PA,False,
Harvey-4016,Joshua Harvey,,False,
Harvey-4019,Martha Heald,,False,
Harvey-4531,Amos Harvey,,False,
Harvey-4949,Jack Harvey,,False,
Harvey-4962,Lydia Harvey,PA,False,
Harvey-5021,Thomas Harvey,VA,False,
Harvey-5089,John Harvey,VA,False,
Harvey-5293,Evan Harvey,VA,False,
Harvey-5294,James Harvey,VA,False,
Harvey-5295,Michael Harvey,,False,
Harvey-5298,John Harvey,VA,False,
Harvey-5299,Thomas Harvey,VA,False,
Harvey-5301,Richard Harvey,,False,
Harvey-5475,John Harvey,MA,False,
Harvey-5481,Joseph Harvey,MA,False,
Harvey-5818,Sarah Fluker,,False,
Harvey-5950,Lucinda Dixon,,False,
Harvey-6358,Dicea Pack,VA,False,
Harvey-6360,John Harvey,VA,False,
Harvey-6667,Elizabeth Harvey,VA,False,
Harvey-6668,Dicea Harvey,VA,False,
Harvey-6670,Nicholas Harvey,VA,False,
Harvey-6676,Lois Pelton,CT,False,
Harvey-6773,William Harvey,VA,False,
Harvey-6808,Mary Dunn,VA,False,
Harvey-6826,Joseph Harvey,VA,False,
Harvey-6827,John Harvey,,False,
Harvey-6981,William Harvey,VA,False,
Harvey-7479,Joseph Harvey,VA,False,
Harvey-7881,Judith Harvey,,False,
Harvey-7883,Peter Harvey,,False,
Harvey-9096,Thomas Harvey,,False,
Harvey-9532,Elizabeth Hammack,VA,False,
Harvie-343,John Harvie,VA,False,
Harvie-570,Jaquelin Harvie,VA,False,
Harvie-660,Juliana Harvie,VA,False,
Harvie-661,Edwin Harvie,,False,
Harvie-662,Gabriella Brockenbrough,VA,False,
Harvye-12,Joshua Harvye,PA,False,
Harward-5,James Harward,VA,False,
Harward-6,John Harward,,False,
Harward-73,Mary Sears,,False,
Harward-86,William Harward,,False,
Harwood-1037,Lucinda Harwood,MD,False,
Harwood-1075,Elizabeth Colgin,VA,False,
Harwood-1531,Osborn Harwood,MD,False,
Harwood-2016,Thomas Harwood,MD,True,
Harwood-2225,Richard Harwood,MD,False,
Harwood-2310,Rachel Hall,MD,False,
Harwood-2360,Warner Harwood,VA,False,
Harwood-2434,Priscilla Sellman,MD,False,
Harwood-2447,Margaret Hall,MD,False,
Harwood-2862,James Harwood,MD,False,
Harwood-3634,Nancy Harwood,VA,False,
Harwood-884,Humphrey Harwood,VA,False,
Hasbroek-2,Salomon Hasbroek,NY,False,
Hasbroek-3,Johannes Hasbroek,NY,False,
Hasbrouck-183,Isaiah Hasbrouck,NY,False,
Hasbrouck-593,Charity Hornbeek,NY,False,
Hasbrouck-595,Daniel Hasbrouck,NY,False,
Hasbrouck-77,Josephat Hasbrouck,NY,False,
Hascall-49,Benjamin Haskell,NY,False,
Haskell-10,Asa Haskell,,False,
Haskell-1026,Thomas Haskell,MA,False,
Haskell-1028,Thomas Leavitt Haskell,NH,False,
Haskell-1299,Hannah Sproul,,False,
Haskell-1365,Ignatius Haskell,MA,False,
Haskell-1418,Joshua Haskell,MA,False,
Haskell-1420,Martha Wentworth,MA,False,
Haskell-1463,Phyllis Haskell,,False,
Haskell-1464,Joan Haskell,,False,
Haskell-1465,Solomon Haskell,MA,False,
Haskell-1466,Mark Haskell,MA,False,
Haskell-1467,Abigail Haskell,MA,False,
Haskell-1469,Abigail Haskell,MA,False,
Haskell-1470,Edward Haskell,MA,False,
Haskell-1471,Thomas Haskell,MA,False,
Haskell-1472,Elizabeth Haskell,MA,False,
Haskell-1473,Mark Haskell,MA,False,
Haskell-1474,Tamsen Dunham,MA,False,
Haskell-1475,Edward Haskell,MA,False,
Haskell-1528,Esther Haskell,MA,False,
Haskell-1535,David Haskell,MA,False,
Haskell-1612,Jeremiah Haskell,MA,False,
Haskell-1931,Mary Sawtelle,,False,
Haskell-2013,Eunice Hardy,,False,
Haskell-2023,Francis Haskell,,False,
Haskell-2270,Jacob Haskell,,False,
Haskell-2272,Jacob Haskell,MA,False,
Haskell-2330,Adoniram Haskell,MA,False,
Haskell-2333,Robert Haskell,,False,
Haskell-2349,Lydia Torrey,,False,
Haskell-2374,Elizabeth Bray,,False,
Haskell-2383,Jonathan Haskell,,False,
Haskell-2426,Israel Haskell,MA,False,
Haskell-2432,Jacob Haskell,MA,False,
Haskell-2466,Stephen Haskell,MA,False,
Haskell-2537,Hannah Phillips,MA,False,
Haskell-2580,Elizabeth Marshall,,False,
Haskell-2594,Phebe Tyler,MA,False,
Haskell-2658,Gideon Haskell,MA,False,
Haskell-2763,John Haskell,MA,False,
Haskell-2821,Isaac Haskell,MA,False,
Haskell-2910,Olive Marshall,,False,
Haskell-3144,Abigail Sherman,NY,False,
Haskell-3147,Judith Cotton,MA,False,
Haskell-3148,Elizabeth Haskell,MA,False,
Haskell-3149,Eliphalet Haskell,MA,False,
Haskell-3150,Bethulah Bradbury,MA,False,
Haskell-3482,Dorothea Torrey,MA,False,
Haskell-3587,Thomas Haskell,MA,False,
Haskell-3749,David Haskell,,False,
Haskell-378,Aretas Haskell,NH,False,
Haskell-3936,Sarah Haskell,MA,False,
Haskell-3961,Lydia Walker,MA,False,
Haskell-695,Andrew Haskell,MA,False,
Haskell-822,Hubbard Haskell,NH,False,
Haskell-847,Joanna Haskell,MA,False,
Haskell-901,Mercy Stevens,NH,False,
Haskell-950,Mehitable Haskell,NH,False,
Haskell-966,Nathaniel Haskell,,False,
Haskell-981,Rhoda Haskell,MA,False,
Haskins-10,Robert Haskins,MA,False,
Haskins-11,Hannah Kast,MA,False,
Haskins-111,Anna Shaw,MA,False,
Haskins-12,Thomas Hake Haskins,MA,False,
Haskins-1250,Mary Hoar,MA,False,
Haskins-13,Sarah Haskins,MA,False,
Haskins-14,Deborah Shepard,MA,False,
Haskins-1465,Welthena Phelps,CT,False,
Haskins-1597,Edmund Haskins,MA,False,
Haskins-16,John Haskins,MA,False,
Haskins-17,Lydia Greenough,MA,False,
Haskins-18,Fanny Haskins,MA,False,
Haskins-19,Ann Haskins,MA,False,
Haskins-20,Deborah Haskins,MA,False,
Haskins-2070,Unknown Ladd,MA,False,
Haskins-2095,John Haskins,MA,False,
Haskins-21,Thomas Haskins,MA,False,
Haskins-22,John Haskins,MA,False,
Haskins-2253,Hannah Haskins,MA,False,
Haskins-23,Elizabeth Shaw,MA,False,
Haskins-25,Ralph Haskins,MA,False,
Haskins-294,Ebenezer Haskins,MA,False,
Haskins-296,Elizabeth Haskins,MA,False,
Haskins-297,John Haskins,MA,False,
Haskins-300,Page Haskins,,False,
Haskins-301,Thomas Haskins,MA,False,
Haskins-303,William Haskins,MA,False,
Haskins-304,William Haskins,MA,False,
Haskins-5,Ruth Emerson,MA,False,
Haskins-87,Hopestill Haskins,MA,False,
Haskins-88,Bathsheba Trask,MA,False,
Haskins-89,Sarah Booth,MA,False,
Haskins-90,Jonathan Haskins,MA,False,
Haskins-91,Joseph Haskins,MA,False,
Haskins-92,Paul Haskins,MA,False,
Haskins-93,Shadrack Haskins,MA,False,
Haskins-95,Nathan Haskins,MA,False,
Haskins-97,William Haskins,MA,False,
Hasson-104,William Hasson,,False,
Hastings-1051,Lydia Johnson,MA,False,
Hastings-1131,Lois Fisher,MA,False,
Hastings-1182,Charles Hastings,MA,False,
Hastings-1324,Samuel Hastings,MA,False,
Hastings-1333,Isaac Hastings,MA,False,
Hastings-1439,Waitstill Hastings,MA,False,
Hastings-169,Zebina Hastings,MA,False,
Hastings-1837,Edmund Hastings,MA,False,
Hastings-1838,Frances Gibson,MA,False,
Hastings-1842,Timothy Hastings,MA,False,
Hastings-2227,Elizabeth Phelps,MA,False,
Hastings-2259,Stephen Hastings,,False,
Hastings-2380,Amos Hastings,MA,False,
Hastings-2620,Elizabeth Lathrop,MA,False,
Hastings-3121,Seth Hastings,MA,False,
Hastings-3122,Moses Hastings,MA,False,
Hastings-3221,Jonathan Hastings,MA,False,
Hastings-3263,Ezra Hastings,MA,False,
Hastings-3425,Luther Hastings,MA,False,
Hastings-3550,Jonathan Hastings,MA,False,
Hastings-3562,Nevenson Hastings,MA,False,
Hastings-3690,Esther Allen,MA,False,
Hastings-3730,Polly Hastings,MA,False,
Hastings-3746,Chester Hastings,MA,False,
Hastings-3812,Waitstill Hastings,MA,False,
Hastings-3813,Elisha Hastings,MA,False,
Hastings-3814,Samuel Hastings,MA,False,
Hastings-3815,Waitstill Hastings,MA,False,
Hastings-3889,Rueben Hastings,MA,False,
Hastings-3896,John Hastings,MA,False,
Hastings-3942,John Hastings,NH,False,
Hastings-3943,Richard Hastings,NH,False,
Hastings-3944,Jonas Hastings,NH,False,
Hastings-3945,Timothy Hastings,NH,False,
Hastings-3946,Rebeccah Mitchell,NH,False,
Hastings-4132,Aaron Hastings,MA,False,
Hastings-4325,Hepzibah Hastings,MA,False,
Hastings-4336,Samuel Hastings,MA,False,
Hastings-4370,Hannah Call,MA,False,
Hastings-5020,Joshua Hastings,MA,False,
Hastings-5418,Polly Cutler,MA,False,
Hastings-6084,Samuel Hastings,MA,False,
Hastings-6085,Sibbel Hastings,MA,False,
Hastings-6086,Mehitable Loveland,MA,False,
Hastings-6087,Tirzah Hastings,MA,False,
Hastings-6088,Thankful Hastings,MA,False,
Hastings-6089,Abigail Barnard,MA,False,
Hastings-6090,Lydia Merrill,MA,False,
Hastings-6091,Elijah Hastings,MA,False,
Hastings-6092,Rufus Hastings,MA,False,
Hastings-6093,Stephen Hastings,MA,False,
Hastings-6116,Moses Hastings,MA,False,
Hastings-6174,Nathan Hastings,MA,False,
Hastings-6377,Rebecca Goldsbury,MA,False,
Hastings-91,John Hastings,MA,False,
Hastings-938,Nathaniel Hastings,MA,False,
Hastings-995,Eliakim Hastings,MA,False,
Hatch-1090,Joseph Hatch,CT,False,
Hatch-1094,Sarah Tilden,CT,False,
Hatch-1140,Prudence Hatch,CT,False,
Hatch-1147,Isaac Hatch,CT,False,
Hatch-1282,Mary West,,False,
Hatch-1283,Jonathan Hatch,,False,
Hatch-1288,Bethia Hatch,CT,False,
Hatch-1289,Dan Hatch,CT,False,
Hatch-190,Joel Hatch,CT,False,
Hatch-1929,Reuben Hatch,NH,False,
Hatch-1969,Maletiah Hatch,MA,False,
Hatch-1991,Soloman Hatch,CT,False,
Hatch-1992,Hannah Hatch,CT,False,
Hatch-1993,Samuel Hatch,CT,False,
Hatch-1994,Reuben Hatch,CT,False,
Hatch-1995,Reuben Hatch,CT,False,
Hatch-1996,Nathaniel Hatch,MA,False,
Hatch-1997,William Hatch,CT,False,
Hatch-2444,Martha Beardsley,CT,False,
Hatch-3503,Timothy Hatch,CT,False,
Hatch-3854,Rachel Partridge,,False,
Hatch-3892,Mercy Griggs,MA,False,
Hatch-3918,Mary Kempton,,False,
Hatch-3932,Ruth Dunham,,False,
Hatch-3963,Mehitable Chandler,,False,
Hatch-4008,William Hatch,,False,
Hatch-4157,Clark Hatch,,False,
Hatch-4511,Jerusha Dorothy,NH,False,
Hatch-4703,Lydia Tanner,CT,False,
Hatch-4734,Anna Kingsbury,CT,False,
Hatch-4801,Azel Hatch,CT,False,
Hatch-5165,Jobe Hatch,MA,False,
Hatch-5248,Luther Hatch,MA,False,
Hatch-5691,Levina Beckwith,CT,False,
Hatch-5736,Debby Judd,,False,
Hatch-6962,Reliance Kasson,CT,False,
Hatch-7477,Simeon Hatch,CT,False,
Hatch-7478,Simeon Hatch,CT,False,
Hatch-7813,Prudence Shepard,CT,False,
Hatch-7823,Rufus Hatch,,False,
Hatch-7850,Eunice Williams,NH,False,
Hatch-7949,Ichabod Hatch,NH,False,
Hatch-7950,Anna Hatch,NH,False,
Hatch-8095,Lucinda Eaton,NH,False,
Hatch-851,Charles Hatch,MA,False,
Hatfield-2250,Jacob Hatfield,NJ,False,
Hatfield-2251,Stephen Hatfield,NJ,False,
Hatfield-2750,James Hatfield,NJ,False,
Hatfield-2751,Elias Hatfield,NJ,False,
Hatfield-6505,Barnes Hatfield,NY,False,
Hatfield-7,Abraham Hatfield,NJ,False,
Hatfield-7900,Martha Fowler,NY,False,
Hatfield-7901,Phebe Coombs,NY,False,
Hathon-2,Ebenezer Hathon,MA,False,
Hathorn-195,Samuel Hathorn,MA,False,
Hathorn-242,Anna Ware,MA,False,
Hathorn-259,Hannah Ware,NH,False,
Hathorne-103,Joseph Hathorne,MA,False,
Hathorne-167,David Hathorne,MA,False,
Hatton-2862,Mary Humphreys,PA,False,
Hatton-3268,Hannah Yarnall,PA,False,
Hauck-348,Elizabeth Sliffe,PA,False,
Hauck-46,Jacob Hauck,PA,False,
Hauck-49,Michael Hauck,,False,
Hauck-889,Johannes Hauck,PA,False,
