row_id,Name,Fn_Fix,Ln_Fix,new_town,county,new_state,country,geo_level,Name_Fix
2446,Gideon Young and Sons,Gideon,Young,,,NY,US,state,Gideon Young
2447,George and Edm Morewood,Edm,Morewood,,,NY,US,state,Edm Morewood | George Morewood
2448,George and Edm Morewood,George,Morewood,,,NY,US,state,Edm Morewood | George Morewood
2449,Henry Livingston,Henry,Livingston,,,NY,US,state,Henry Livingston
2450,Thomas Ludlow,Thomas,Ludlow,,,NY,US,state,Thomas Ludlow
2451,Catherine Mathewman,Catherine,Mathewman,,,NY,US,state,Catherine Mathewman
2452,James Thomas,James,Thomas,,,NY,US,state,James Thomas
2453,George Eddy,George,Eddy,,,NY,US,state,George Eddy
2454,Isaac Claason,Isaac,Claason,,,NY,US,state,Isaac Claason
2455,Ephraim Hart and Co,Ephraim,Hart,,,NY,US,state,Ephraim Hart
2456,Benjamin F West,Benjamin F,West,,,NY,US,state,Benjamin F West
2457,Stephen Cutter,Stephen,Cutter,,,NY,US,state,Stephen Cutter
2458,Ichabod Burnet,Ichabod,Burnet,,,NY,US,state,Ichabod Burnet
2459,John Burnet,John,Burnet,,,NY,US,state,John Burnet
2460,William Seton,William,Seton,,,NY,US,state,William Seton
2461,Jonathan Burrall,Jonathan,Burrall,,,NY,US,state,Jonathan Burrall
2462,William Radclift,William,Radclift,,,NY,US,state,William Radclift
2463,Elisha Hart,Elisha,Hart,,,NY,US,state,Elisha Hart
2464,Phineas Carman,Phineas,Carman,,,NY,US,state,Phineas Carman
2465,Andrew Hetfield,andrew,Hetfield,,,NY,US,state,andrew Hetfield
2466,William Bowne,William,Bowne,,,NY,US,state,William Bowne
2467,Ephraim Hart,Ephraim,Hart,,,NY,US,state,Ephraim Hart
2468,Thomas Gardner,Thomas,Gardner,,,NY,US,state,Thomas Gardner
2469,Ozias Marven,Ozias,Marven,,,NY,US,state,Ozias Marven
2470,E Haskell,E,Haskell,,,NY,US,state,E Haskell
2471,Samuel March,Samuel,March,,,NY,US,state,Samuel March
2472,Joseph Bindon,Joseph,Bindon,,,NY,US,state,Joseph Bindon
2473,Robert Elam,Robert,Elam,,,NY,US,state,Robert Elam
2474,Jeremiah Ballard,Jeremiah,Ballard,,,NY,US,state,Jeremiah Ballard
2475,Uriah Field,Uriah,Field,,,NY,US,state,Uriah Field
2476,John Savage,John,Savage,,,NY,US,state,John Savage
2477,James Clinton,James,Clinton,,,NY,US,state,James Clinton
2478,David Gelston,David,Gelston,,,NY,US,state,David Gelston
2479,William and James Constable,James,Constable,,,NY,US,state,James Constable | William Constable
2480,William and James Constable,William,Constable,,,NY,US,state,James Constable | William Constable
2481,Gulian McEvers,Gulian,Mcevers,,,NY,US,state,Gulian Mcevers
2482,James MaComb,James,Macomb,,,NY,US,state,James Macomb
2483,Jacob Dela Montagnie,Jacob Dela,Montagnie,,,NY,US,state,Jacob Dela Montagnie
2484,Asher Hart,Asher,Hart,,,NY,US,state,Asher Hart
2485,John Beardslee,John,Beardslee,,,NY,US,state,John Beardslee
2486,Jan Mattys and Co,Jan,Mattys,,,NY,US,state,Jan Mattys
2487,Gerrret Van Groll,Gerrret,Van Groll,,,NY,US,state,Gerrret Van Groll
2488,Willelmina C Durand,Willelmina C,Durand,,,NY,US,state,Willelmina C Durand
2489,Hugh Stocker,Hugh,Stocker,,,NY,US,state,Hugh Stocker
2490,Michael Joy,Michael,Joy,,,NY,US,state,Michael Joy
2491,Robert Reede,Robert,Reede,,,NY,US,state,Robert Reede
2492,John Butler,John,Butler,,,NY,US,state,John Butler
2493,Jacob Vanderheyden,Jacob,Vanderheyden,,,NY,US,state,Jacob Vanderheyden
2494,Robert Bowne,Robert,Bowne,,,NY,US,state,Robert Bowne
2495,Henry R Lansing,Henry R,Lansing,,,NY,US,state,Henry R Lansing
2496,Samuel Clarkson,Samuel,Clarkson,,,NY,US,state,Samuel Clarkson
2497,Benjamin Van Arden,Benjamin,Van Arden,,,NY,US,state,Benjamin Van Arden
2498,Titus Sheet,Titus,Sheet,,,NY,US,state,Titus Sheet
2499,John J Holmes,John J,Holmes,,,NY,US,state,John J Holmes
2500,John Banks,John,Banks,,,NY,US,state,John Banks
2501,Seybrand Heynenberg,Seybrand,Heynenberg,,,NY,US,state,Seybrand Heynenberg
2502,Phoebe Montagnie,Phoebe,Montagnie,,,NY,US,state,Phoebe Montagnie
2503,Bernard Hart,Bernard,Hart,,,NY,US,state,Bernard Hart
2504,James Cockroft,James,Cockroft,,,NY,US,state,James Cockroft
2505,Benjamin Walker,Benjamin,Walker,,,NY,US,state,Benjamin Walker
2506,James Boyd,James,Boyd,,,NY,US,state,James Boyd
2507,Benjamin Isaacs,Benjamin,Isaacs,,,NY,US,state,Benjamin Isaacs
2508,Samuel Beebe,Samuel,Beebe,,,NY,US,state,Samuel Beebe
2509,Elijah Pell,Elijah,Pell,,,NY,US,state,Elijah Pell
2510,John T Duryee,John T,Duryee,,,NY,US,state,John T Duryee
2511,William Flatt,William,Flatt,,,NY,US,state,William Flatt
2512,Stephen Lockwood,Stephen,Lockwood,,,NY,US,state,Stephen Lockwood
2513,William St John,William St,John,,,NY,US,state,William St John
2514,Ebenezer Thayer,Ebenezer,Thayer,,,NY,US,state,Ebenezer Thayer
2515,John Hoop,John,Hoop,,,NY,US,state,John Hoop
2516,William Winthrop,William,Winthrop,,,NY,US,state,William Winthrop
2517,Abiel Canfield,Abiel,Canfield,,,NY,US,state,Abiel Canfield
2518,James R Smith,James R,Smith,,,NY,US,state,James R Smith
2519,Fredrick Fanning,Fredrick,Fanning,,,NY,US,state,Fredrick Fanning
2520,Samuel H Phillips,Samuel H,Phillips,,,NY,US,state,Samuel H Phillips
2521,Mary Ten Brook,Mary,Ten Brook,,,NY,US,state,Mary Ten Brook
2522,Patrience Ten Brook,Patrience,Ten Brook,,,NY,US,state,Patrience Ten Brook
2523,Charles Goodrich,Charles,Goodrich,,,NY,US,state,Charles Goodrich
2524,George Johnson,George,Johnson,,,NY,US,state,George Johnson
2525,Riverus Camp,Riverus,Camp,,,NY,US,state,Riverus Camp
2526,Lynd Catline,Lynd,Catline,,,NY,US,state,Lynd Catline
2527,Theophilact Bache,Theophilact,Bache,,,NY,US,state,Theophilact Bache
2528,John Bard,John,Bard,,,NY,US,state,John Bard
2529,Charles Martin and Co,Charles,Martin,,,NY,US,state,Charles Martin
2530,Abraham G Lansing,Abraham G,Lansing,,,NY,US,state,Abraham G Lansing
2531,William Few,William,Few,,,NY,US,state,William Few
2532,Martha Norton,Martha,Norton,,,NY,US,state,Martha Norton
2533,Joseph Pannill,Joseph,Pannill,,,NY,US,state,Joseph Pannill
2534,Samuel Gale,Samuel,Gale,,,NY,US,state,Samuel Gale
2535,Cornelius Davis,Cornelius,Davis,,,NY,US,state,Cornelius Davis
2536,Ebenezer Dimon,Ebenezer,Dimon,,,NY,US,state,Ebenezer Dimon
2537,Ann Dimon,Ann,Dimon,,,NY,US,state,Ann Dimon
2538,Jeremiah Rogers,Jeremiah,Rogers,,,NY,US,state,Jeremiah Rogers
2539,George Remsen,George,Remsen,,,NY,US,state,George Remsen
2540,Benjamin Butler,Benjamin,Butler,,,NY,US,state,Benjamin Butler
2541,Charles J Richardson,Charles J,Richardson,,,NY,US,state,Charles J Richardson
2542,Robert Troup,Robert,Troup,,,NY,US,state,Robert Troup
2543,Moses and Charles Ogden,Charles,Ogden,,,NY,US,state,Charles Ogden | Moses Ogden
2544,Moses and Charles Ogden,Moses,Ogden,,,NY,US,state,Charles Ogden | Moses Ogden
2545,Philemon Elmer,Philemon,Elmer,,,NY,US,state,Philemon Elmer
2546,John Williams,John,Williams,,,NY,US,state,John Williams
2547,Samuel W Green,Samuel W,Green,,,NY,US,state,Samuel W Green
2548,Bowlett and Cork,Bowlett,Rk,,,NY,US,state,Bowlett Rk
2549,John Remsen,John,Remsen,,,NY,US,state,John Remsen
2550,Philip H Livingston,Philip H,Livingston,,,NY,US,state,Philip H Livingston
2551,Mary Alexander,Mary,Alexander,,,NY,US,state,Mary Alexander
2552,Silas Pepoom,Silas,Pepoom,,,NY,US,state,Silas Pepoom
2553,Elijah Auston,Elijah,Auston,,,NY,US,state,Elijah Auston
2554,Richard Ward,Richard,Ward,,,NY,US,state,Richard Ward
2555,Timothy Phelps,Timothy,Phelps,,,NY,US,state,Timothy Phelps
2556,Henry Rutgers,Henry,Rutgers,,,NY,US,state,Henry Rutgers
2557,William Keese,William,Keese,,,NY,US,state,William Keese
2558,George Clinton,George,Clinton,,,NY,US,state,George Clinton
2559,David Pye,David,Pye,,,NY,US,state,David Pye
2560,Robert Taylor,Robert,Taylor,,,NY,US,state,Robert Taylor
2561,Alexander Hunt,Alexander,Hunt,,,NY,US,state,Alexander Hunt
2562,William Nicholas Vrugt,William Nicholas,Vrugt,,,NY,US,state,William Nicholas Vrugt
2563,Samuel Wullys Pumray,Samuel Wullys,Pumray,,,NY,US,state,Samuel Wullys Pumray
2564,Mary McEwen,Mary,Mcewen,,,NY,US,state,Mary Mcewen
2565,Robert Watts,Robert,Watts,,,NY,US,state,Robert Watts
2566,Enoch Parsons,Enoch,Parsons,,,NY,US,state,Enoch Parsons
2567,Mathias Denman,Mathias,Denman,,,NY,US,state,Mathias Denman
2568,John Rathbone,John,Rathbone,,,NY,US,state,John Rathbone
2569,William Steele,William,Steele,,,NY,US,state,William Steele
2570,Mary Howe,Mary,Howe,,,NY,US,state,Mary Howe
2571,Charles W Goodrich,Charles W,Goodrich,,,NY,US,state,Charles W Goodrich
2572,Edward Goold,Edward,Goold,,,NY,US,state,Edward Goold
2573,Thomas Vermilya,Thomas,Vermilya,,,NY,US,state,Thomas Vermilya
2574,Thomas Lennington,Thomas,Lennington,,,NY,US,state,Thomas Lennington
2575,Thomas Marston,Thomas,Marston,,,NY,US,state,Thomas Marston
2576,Matthew Paterson,Matthew,Paterson,,,NY,US,state,Matthew Paterson
2577,Jonathan Pearsee,Jonathan,Pearsee,,,NY,US,state,Jonathan Pearsee
2578,Abraham Lewis,Abraham,Lewis,,,NY,US,state,Abraham Lewis
2579,John M Hesson,John M,Hesson,,,NY,US,state,John M Hesson
2580,Walley Allen,Walley,Allen,,,NY,US,state,Walley Allen
2581,Silas Pepoon,Silas,Pepoon,,,NY,US,state,Silas Pepoon
2582,James Casey,James,Casey,,,NY,US,state,James Casey
2583,James Requa,James,Requa,,,NY,US,state,James Requa
2584,John Vanderspeigle,John,Vanderspeigle,,,NY,US,state,John Vanderspeigle
2585,John Schurman,John,Schurman,,,NY,US,state,John Schurman
2586,David Tuttle,David,Tuttle,,,NY,US,state,David Tuttle
2587,Peleg Sandford,Peleg,Sandford,,,NY,US,state,Peleg Sandford
2588,Mathias Williamson,Mathias,Williamson,,,NY,US,state,Mathias Williamson
2589,Bernard Ruppleye,Bernard,Ruppleye,,,NY,US,state,Bernard Ruppleye
2590,Richard Anderson,Richard,anderson,,,NY,US,state,Richard anderson
2591,John Frost,John,Frost,,,NY,US,state,John Frost
2592,John Campbell,John,Campbell,,,NY,US,state,John Campbell
2593,James Lewis,James,Lewis,,,NY,US,state,James Lewis
2594,Lewis Pintard,Lewis,Pintard,,,NY,US,state,Lewis Pintard
2595,Benjamin Mooers,Benjamin,Mooers,,,NY,US,state,Benjamin Mooers
2596,William Ten Brook,William,Ten Brook,,,NY,US,state,William Ten Brook
2597,Thomas Vermylia,Thomas,Vermylia,,,NY,US,state,Thomas Vermylia
2598,Jonathan Edwards,Jonathan,Edwards,,,NY,US,state,Jonathan Edwards
2599,Ashbell Steele,Ashbell,Steele,,,NY,US,state,Ashbell Steele
2600,Abigail Sizer,Abigail,Sizer,,,NY,US,state,Abigail Sizer
2601,David Judson,David,Judson,,,NY,US,state,David Judson
2602,John Cannon,John,Cannon,,,NY,US,state,John Cannon
2603,Susannah Richardson,Susannah,Richardson,,,NY,US,state,Susannah Richardson
2604,James Constable,James,Constable,,,NY,US,state,James Constable
2605,John Palmer,John,Palmer,,,NY,US,state,John Palmer
2606,Richard Neave,Richard,Neave,,,NY,US,state,Richard Neave
2607,Samuel Sackett,Samuel,Sackett,,,NY,US,state,Samuel Sackett
2608,John Graham,John,Graham,,,NY,US,state,John Graham
2609,William Burnet,William,Burnet,,,NY,US,state,William Burnet
2610,Anna Davis,Anna,Davis,,,NY,US,state,Anna Davis
2611,John Julius Angerstein,John Julius,Angerstein,,,NY,US,state,John Julius Angerstein
2612,John Nicholl,John,Nicholl,,,NY,US,state,John Nicholl
2613,Tobias Van Zand,Tobias,Van Zand,,,NY,US,state,Tobias Van Zand
2614,Horace and Seth Johnston,Horace,Johnston,,,NY,US,state,Horace Johnston | Seth Johnston
2615,Horace and Seth Johnston,Seth,Johnston,,,NY,US,state,Horace Johnston | Seth Johnston
2616,Abijah Holbrook,Abijah,Holbrook,,,NY,US,state,Abijah Holbrook
2617,David Hobby,David,Hobby,,,NY,US,state,David Hobby
2618,Michael and Thomas Bull,Michael,Bull,,,NY,US,state,Michael Bull | Thomas Bull
2619,Michael and Thomas Bull,Thomas,Bull,,,NY,US,state,Michael Bull | Thomas Bull
2620,Caleb Wheeler,Caleb,Wheeler,,,NY,US,state,Caleb Wheeler
2621,Francis Bassett,Francis,Bassett,,,NY,US,state,Francis Bassett
2622,Stephen Patterson,Stephen,Patterson,,,NY,US,state,Stephen Patterson
2623,David Hayes,David,Hayes,,,NY,US,state,David Hayes
2624,Thomas Law,Thomas,Law,,,NY,US,state,Thomas Law
2625,Anthony F Haldimand,Anthony F,Haldimand,,,NY,US,state,Anthony F Haldimand
2626,Grund and Co,,Grund,,,NY,US,state,Grund
2627,Samuel W Johnson,Samuel W,Johnson,,,NY,US,state,Samuel W Johnson
2628,Enoch Vreeland,Enoch,Vreeland,,,NY,US,state,Enoch Vreeland
2629,W Richardson and Co,W,Richardson,,,NY,US,state,W Richardson
2630,J H Livingston,J H,Livingston,,,NY,US,state,J H Livingston
2631,Rebecca Hedden,Rebecca,Hedden,,,NY,US,state,Rebecca Hedden
2632,James J Roosevelt,James J,Roosevelt,,,NY,US,state,James J Roosevelt
2633,Jacob H Butman,Jacob H,Butman,,,NY,US,state,Jacob H Butman
2634,George Warner,George,Warner,,,NY,US,state,George Warner
2635,Jn F Grenus,Jn F,Grenus,,,NY,US,state,Jn F Grenus
2636,Oliver Glean,Oliver,Glean,,,NY,US,state,Oliver Glean
2637,Isaac Plum,Isaac,Plum,,,NY,US,state,Isaac Plum
2638,Abraham Cothout,Abraham,Cothout,,,NY,US,state,Abraham Cothout
2639,Christina Higgins,Christina,Higgins,,,NY,US,state,Christina Higgins
2640,J A Butini and Co,J A,Butini,,,NY,US,state,J A Butini
2641,John Ashley,John,Ashley,,,NY,US,state,John Ashley
2642,John Richard,John,Richard,,,NY,US,state,John Richard
2643,J Waldo and Co,J,Waldo,,,NY,US,state,J Waldo
2644,Hekekiah B Pierpont,Hekekiah B,Pierpont,,,NY,US,state,Hekekiah B Pierpont
2645,Franklin Robins and Co,Franklin,Robins,,,NY,US,state,Franklin Robins
2646,Thomas Palmer,Thomas,Palmer,,,NY,US,state,Thomas Palmer
2647,Jn H Cazenover and Co,Jn H,Cazenover,,,NY,US,state,Jn H Cazenover
2648,Laurent Deonna,Laurent,Deonna,,,NY,US,state,Laurent Deonna
2649,Thomas Chapman,Thomas,Chapman,,,NY,US,state,Thomas Chapman
2650,Fredrick Fisher,Fredrick,Fisher,,,NY,US,state,Fredrick Fisher
2651,Jonathan Davenport,Jonathan,Davenport,,,NY,US,state,Jonathan Davenport
2652,Alexander Henderson,Alexander,Henderson,,,NY,US,state,Alexander Henderson
2653,Daniel Ludlow and Co,Daniel,Ludlow,,,NY,US,state,Daniel Ludlow
2654,Jeremiah Frazier,Jeremiah,Frazier,,,NY,US,state,Jeremiah Frazier
2655,Ephram Hart,Ephram,Hart,,,NY,US,state,Ephram Hart
2656,Desdeily and Co,,Desdeily,,,NY,US,state,Desdeily
2657,Rodolph F Grand,Rodolph F,Grand,,,NY,US,state,Rodolph F Grand
2658,Nicholas Olive,Nicholas,Olive,,,NY,US,state,Nicholas Olive
2659,Robert R Waddell,Robert R,Waddell,,,NY,US,state,Robert R Waddell
2660,John Crawford,John,Crawford,,,NY,US,state,John Crawford
2661,Elisha Leeds,Elisha,Leeds,,,NY,US,state,Elisha Leeds
2662,Abraham Fowler,Abraham,Fowler,,,NY,US,state,Abraham Fowler
2663,M M Benturnsburn,M M,Benturnsburn,,,NY,US,state,M M Benturnsburn
2664,Mare R Sahuguet,Mare R,Sahuguet,,,NY,US,state,Mare R Sahuguet
2665,Arch Gracie,Arch,Gracie,,,NY,US,state,Arch Gracie
2666,Abraham Lyon,Abraham,Lyon,,,NY,US,state,Abraham Lyon
2667,Lynde Catline,Lynde,Catline,,,NY,US,state,Lynde Catline
2668,Benjamin Tallmadge,Benjamin,Tallmadge,,,NY,US,state,Benjamin Tallmadge
2669,Thomas Saunders,Thomas,Saunders,,,NY,US,state,Thomas Saunders
2670,Isaac Richards,Isaac,Richards,,,NY,US,state,Isaac Richards
2671,John Targe,John,Targe,,,NY,US,state,John Targe
2672,Leffingwell Pierpont,Leffingwell,Pierpont,,,NY,US,state,Leffingwell Pierpont
2673,Abraham Brower,Abraham,Brower,,,NY,US,state,Abraham Brower
2674,John Pules,John,Pules,,,NY,US,state,John Pules
2675,Stephen Hopkins and Co,Stephen,Hopkins,,,NY,US,state,Stephen Hopkins
2676,Seth Warner,Seth,Warner,,,NY,US,state,Seth Warner
2677,Samuel Beach,Samuel,Beach,,,NY,US,state,Samuel Beach
2678,Daniel and E Marsh,Daniel,Marsh,,,NY,US,state,Daniel Marsh | E Marsh
2679,Daniel and E Marsh,E,Marsh,,,NY,US,state,Daniel Marsh | E Marsh
2680,Ashbel Stoddard,Ashbel,Stoddard,,,NY,US,state,Ashbel Stoddard
2681,David Peyerimhoff,David,Peyerimhoff,,,NY,US,state,David Peyerimhoff
2682,William Pickin,William,Pickin,,,NY,US,state,William Pickin
2683,John Warford,John,Warford,,,NY,US,state,John Warford
2684,Michael and Abraham Van Peene,Abraham,Van Peene,,,NY,US,state,Abraham Van Peene | Michael Van Peene
2685,Michael and Abraham Van Peene,Michael,Van Peene,,,NY,US,state,Abraham Van Peene | Michael Van Peene
2686,John Constable,John,Constable,,,NY,US,state,John Constable
2687,John Goodwin,John,Goodwin,,,NY,US,state,John Goodwin
2688,Samuel Hoare,Samuel,Hoare,,,NY,US,state,Samuel Hoare
2689,John H Thompson,John H,Thompson,,,NY,US,state,John H Thompson
2690,Gertrud A V Burch,Gertrud A V,Burch,,,NY,US,state,Gertrud A V Burch
2691,Abijah Abbot,Abijah,Abbot,,,NY,US,state,Abijah Abbot
2692,Jacob House,Jacob,House,,,NY,US,state,Jacob House
2693,Christian House,Christian,House,,,NY,US,state,Christian House
2694,Garret Marselus,Garret,Marselus,,,NY,US,state,Garret Marselus
2695,Henry Cheriot,Henry,Cheriot,,,NY,US,state,Henry Cheriot
2696,Archibald Gracie,Archibald,Gracie,,,NY,US,state,Archibald Gracie
2697,David Kelly,David,Kelly,,,NY,US,state,David Kelly
2698,Sally Crane,Sally,Crane,,,NY,US,state,Sally Crane
2699,Thomas Pearsall,Thomas,Pearsall,,,NY,US,state,Thomas Pearsall
2700,Elias Cowles,Elias,Cowles,,,NY,US,state,Elias Cowles
2701,Flores Bancker,Flores,Bancker,,,NY,US,state,Flores Bancker
2702,James Phillipps,James,Phillipps,,,NY,US,state,James Phillipps
2703,F Hickman,F,Hickman,,,NY,US,state,F Hickman
2704,John Conklin,John,Conklin,,,NY,US,state,John Conklin
2705,Samuel Baldwin,Samuel,Baldwin,,,NY,US,state,Samuel Baldwin
2706,John and Alexander Mowatt,Alexander,Mowatt,,,NY,US,state,Alexander Mowatt | John Mowatt
2707,John and Alexander Mowatt,John,Mowatt,,,NY,US,state,Alexander Mowatt | John Mowatt
2708,Charles and Vanderborcht and DeWolf,Charles John Michael,De Wolf,,,NY,US,state,Charles John Michael De Wolf | Henry van der Borcht
2709,Charles and Vanderborcht and DeWolf,Henry van,der Borcht,,,NY,US,state,Charles John Michael De Wolf | Henry van der Borcht
2710,Charles Bush,Charles,Bush,,,NY,US,state,Charles Bush
2711,Jonathan Burnace,Jonathan,Burnace,,,NY,US,state,Jonathan Burnace
2712,Benjamin Winthrop,Benjamin,Winthrop,,,NY,US,state,Benjamin Winthrop
2713,Daniel Wadsworth,Daniel,Wadsworth,,,NY,US,state,Daniel Wadsworth
2714,Anthony Egberts,Anthony,Egberts,,,NY,US,state,Anthony Egberts
2715,Archibald Curie,Archibald,Curie,,,NY,US,state,Archibald Curie
2716,John Glover,John,Glover,,,NY,US,state,John Glover
2717,Jacques de Volder,Jacques,De Volder,,,NY,US,state,Jacques De Volder
2718,Samuel Boyd,Samuel,Boyd,,,NY,US,state,Samuel Boyd
2719,Peleg Sanford,Peleg,Sanford,,,NY,US,state,Peleg Sanford
2720,Nathaniel Jaques,Nathaniel,Jaques,,,NY,US,state,Nathaniel Jaques
2721,"Phym, Ellice and Ingliss",Alexander,Ellice,,,NY,US,state,Alexander Ellice | James Phyn | John Inglis | Robert Ellice
2722,"Phym, Ellice and Ingliss",James,Phyn,,,NY,US,state,Alexander Ellice | James Phyn | John Inglis | Robert Ellice
2723,"Phym, Ellice and Ingliss",John,Inglis,,,NY,US,state,Alexander Ellice | James Phyn | John Inglis | Robert Ellice
2724,"Phym, Ellice and Ingliss",Robert,Ellice,,,NY,US,state,Alexander Ellice | James Phyn | John Inglis | Robert Ellice
2725,John Bergen,John,Bergen,,,NY,US,state,John Bergen
2726,Timothy Pitkin,Timothy,Pitkin,,,NY,US,state,Timothy Pitkin
2727,Angus McLean,Angus,Mclean,,,NY,US,state,Angus Mclean
2728,Alexander and Michael Mowatt,Alexander,Mowatt,,,NY,US,state,Alexander Mowatt | Michael Mowatt
2729,Alexander and Michael Mowatt,Michael,Mowatt,,,NY,US,state,Alexander Mowatt | Michael Mowatt
2730,Jean L Rilliel,Jean L,Rilliel,,,NY,US,state,Jean L Rilliel
2731,Nicholas Cooke,Nicholas,Cooke,,,NY,US,state,Nicholas Cooke
2732,Nicholas De Bas,Nicholas,De Bas,,,NY,US,state,Nicholas De Bas
2733,William Stiles,William,Stiles,,,NY,US,state,William Stiles
2734,Caspar Clan,Caspar,Clan,,,NY,US,state,Caspar Clan
2735,Albartus Van Loon,Albartus,Van Loon,,,NY,US,state,Albartus Van Loon
2736,Peter Schuyler,Peter,Schuyler,,,NY,US,state,Peter Schuyler
2737,Hy Benson,Hy,Benson,,,NY,US,state,Hy Benson
2738,Samuel Thacher,Samuel,Thacher,,,NY,US,state,Samuel Thacher
2739,Benjamin M Mumford,Benjamin M,Mumford,,,NY,US,state,Benjamin M Mumford
2740,Ralph Furman,Ralph,Furman,,,NY,US,state,Ralph Furman
2741,B Pomeroy,B,Pomeroy,,,NY,US,state,B Pomeroy
2742,B Jn A Chevallier,B Jn A,Chevallier,,,NY,US,state,B Jn A Chevallier
2743,Thomas Fitzpatrick,Thomas,Fitzpatrick,,,NY,US,state,Thomas Fitzpatrick
2744,E Hart,E,Hart,,,NY,US,state,E Hart
2745,William C Mumford,William C,Mumford,,,NY,US,state,William C Mumford
2746,Stephen Collins,Stephen,Collins,Philadelphia,Philadelphia County,PA,US,town,Stephen Collins
2747,Edward Hand,Edward,Hand,Lancaster,Lancaster County,PA,US,town,Edward Hand
2748,William Ruibel,William,Ruibel,Philadelphia,Philadelphia County,PA,US,town,William Ruibel
2749,Jasper Yeates,Jasper,Yeates,Lancaster,Lancaster County,PA,US,town,Jasper Yeates
2750,Charles Biddle,Charles,Biddle,Philadelphia,Philadelphia County,PA,US,town,Charles Biddle
2751,Robert Bridges,Robert,Bridges,Philadelphia,Philadelphia County,PA,US,town,Robert Bridges
2752,James Cox,James,Cox,Philadelphia,Philadelphia County,PA,US,town,James Cox
2753,Margaret Duncan | Margarett Duncan,Margaret,Duncan,Philadelphia,Philadelphia County,PA,US,town,Margaret Duncan | Margarett Duncan
2754,Margaret Duncan | Margarett Duncan,Margarett,Duncan,Philadelphia,Philadelphia County,PA,US,town,Margaret Duncan | Margarett Duncan
2755,Charles Thomson,Charles,Thomson,Philadelphia County,Philadelphia County,PA,US,county,Charles Thomson
2756,Giles Knight,Giles,Knight,Bucks County,Bucks County,PA,US,county,Giles Knight
2757,Abigail Ash,Abigail,Ash,Philadelphia,Philadelphia County,PA,US,town,Abigail Ash
2758,Mark Hardin,Mark,Hardin,,,PA,US,state,Mark Hardin
2759,Matthew VanLear | Matthew Vanbar | Matthew Vanlear,Matthew,Vanbar,,,PA,US,state,Matthew Vanbar | Matthew Vanlear
2760,Matthew VanLear | Matthew Vanbar | Matthew Vanlear,Matthew,Vanlear,,,PA,US,state,Matthew Vanbar | Matthew Vanlear
