,6p_Dollar,6p_Cents,6p_def_Dollar,6p_def_Cents,3p_Dollar,3p_Cents,orig_town,state,occupation,Name,county,6p_total,town,geo_level
3967,387.0,31.0,193.0,61.0,335.0,3.0,Charleston,SC,Merchant,['Florian Charles Mey'],Charleston County,387.31,Charleston,town
3968,594.0,33.0,297.0,16.0,569.0,57.0,Charleston,SC,Merchant,['John Barron'],Charleston County,594.33,Charleston,town
3969,179.0,16.0,89.0,58.0,234.0,,Charleston,SC,Widow,['Sabina Elliott'],Charleston County,179.16,Charleston,town
3970,640.0,4.0,320.0,2.0,406.0,72.0,Bermuda,BM,,['Henry Tucker'],,640.04,Bermuda,other
3971,91.0,98.0,45.0,99.0,9.0,32.0,Charleston,SC,Shopkeeper,['Samuel Jones'],Charleston County,91.98,Charleston,town
3972,879.0,96.0,439.0,98.0,1386.0,62.0,Charleston,SC,Planter,['Ralph Izard'],Charleston County,879.96,Charleston,town
3973,50.0,0.0,25.0,0.0,47.0,83.0,Philadelphia,PA,,['Daniel William Coxe'],Philadelphia County,50.0,Philadelphia,town
3974,98.0,59.0,49.0,29.0,98.0,27.0,James Island,SC,Widow,['Mary Rivers'],Charleston County,98.59,James Island,town
3975,397.0,20.0,198.0,60.0,335.0,56.0,Charleston,SC,Widow,['Mary Muncreef'],Charleston County,397.2,Charleston,town
3976,435.0,49.0,217.0,75.0,367.0,23.0,Charleston,SC,Merchant,['Edward Darrell'],Charleston County,435.49,Charleston,town
3977,364.0,59.0,182.0,29.0,360.0,84.0,Charleston,SC,Spinster,['Amarinthia Elliott'],Charleston County,364.59,Charleston,town
3978,39.0,90.0,19.0,95.0,13.0,37.0,Charleston,SC,Carpenter,['Thomas Bennet'],Charleston County,39.9,Charleston,town
3979,329.0,12.0,164.0,56.0,118.0,44.0,Charleston,SC,Merchant,['Joseph Abendanone'],Charleston County,329.12,Charleston,town
3980,296.0,69.0,148.0,15.0,275.0,37.0,Charleston,SC,Merchant,['Josiah Smith'],Charleston County,296.69,Charleston,town
3981,634.0,63.0,317.0,32.0,434.0,70.0,Charleston,SC,Merchant,['Daniel DeSaussure'],Charleston County,634.63,Charleston,town
3982,986.0,25.0,493.0,13.0,2080.0,79.0,Charleston,SC,,['Mary Smith'],Charleston County,986.25,Charleston,town
3983,610.0,98.0,305.0,49.0,803.0,70.0,Charleston,SC,Merchant,['Thomas Corbett'],Charleston County,610.98,Charleston,town
3984,200.0,,100.0,,191.0,56.0,Georgetown,SC,Merchant,['William Heriot'],Georgetown County,,Georgetown,town
3985,405.0,62.0,202.0,76.0,404.0,75.0,Georgetown,SC,Merchant,['George Heriot'],Georgetown County,405.62,Georgetown,town
3986,405.0,62.0,202.0,76.0,393.0,75.0,Georgetown,SC,Merchant,['Mary Tucker'],Georgetown County,405.62,Georgetown,town
3987,405.0,62.0,202.0,76.0,404.0,75.0,Georgetown,SC,Executor of Benjamin Tucker,['Daniel Tucker'],Georgetown County,405.62,Georgetown,town
3988,234.0,96.0,117.0,48.0,179.0,14.0,Charleston,SC,Merchant as Executor to Benjamin Garden,['Isaac Peace'],Charleston County,234.96,Charleston,town
3989,1024.0,91.0,512.0,46.0,276.0,65.0,Charleston,SC,Executor to Richard Mason,['William Mason'],Charleston County,1024.91,Charleston,town
3990,18.0,60.0,9.0,30.0,31.0,67.0,,SC,as Executor to John Couturier,['John Couturier'],,18.6,,state
3991,1415.0,96.0,707.0,98.0,999.0,3.0,Charleston,SC,Merchant,['Gustavus Colhoun'],Charleston County,1415.96,Charleston,town
3992,1756.0,3.0,878.0,1.0,1329.0,42.0,,SC,as Executor to Henry Lindauer,['George Hahnbaum'],,1756.03,,state
3993,352.0,57.0,176.0,28.0,206.0,73.0,Charleston,SC,Physician,['George Hahnbaum'],Charleston County,352.57,Charleston,town
3994,333.0,33.0,166.0,67.0,233.0,11.0,Charleston,SC,Merchant,['William Jones'],Charleston County,333.33,Charleston,town
3995,883.0,33.0,441.0,67.0,636.0,,Camden Planter,SC,Planter as Executor Ely Kershaw,['John Chesnut'],Lancaster County,883.33,Camden,town
3996,57.0,66.0,28.0,84.0,47.0,56.0,,SC,as Executor James McCord,['Catharine Alexander'],,57.66,,state
3997,585.0,49.0,292.0,75.0,365.0,0.0,Charleston,SC,Merchant,['Adam Gilchrist'],Charleston County,585.49,Charleston,town
3998,141.0,10.0,70.0,55.0,85.0,58.0,Charleston,SC,Gentleman,['John Paul Grimke'],Charleston County,141.1,Charleston,town
3999,2257.0,18.0,1128.0,59.0,1172.0,87.0,Charleston,SC,One of Judges of the Courts,"['John F Grimke', 'John Faucheraud Grimke']",Charleston County,2257.18,Charleston,town
4000,73.0,84.0,36.0,92.0,71.0,26.0,Philadelphia,PA,,['Kingsmill Davan'],Philadelphia County,73.84,Philadelphia,town
4001,2956.0,26.0,1478.0,14.0,792.0,,Charleston,SC,Merchant,['Josiah Smith'],Charleston County,2956.26,Charleston,town
4002,333.0,33.0,166.0,67.0,316.0,82.0,Charleston,SC,Gentleman,['Edward Haskell'],Charleston County,333.33,Charleston,town
4003,70.0,33.0,35.0,16.0,,,Charleston,SC,Merchant,['Joseph Abendanone'],Charleston County,70.33,Charleston,town
4004,157.0,60.0,78.0,80.0,,,Charleston,SC,Broker,['Joseph Myers'],Charleston County,157.6,Charleston,town
4005,177.0,3.0,88.0,51.0,,,Charleston,SC,,['Philip Moses'],Charleston County,177.03,Charleston,town
4006,133.0,47.0,66.0,74.0,,,Charleston,SC,Carpenter,['Samuel Miller'],Charleston County,133.47,Charleston,town
4007,112.0,68.0,56.0,34.0,,,Charleston,SC,,['Daniel Grattan'],Charleston County,112.68,Charleston,town
4008,50.0,51.0,25.0,26.0,,,Charleston,SC,Carpenter,['Thomas Daughty'],Charleston County,50.51,Charleston,town
4009,28.0,32.0,14.0,16.0,,,Charleston,SC,,['Isaac DaCosta'],Charleston County,28.32,Charleston,town
4010,181.0,22.0,90.0,61.0,,,Charleston,SC,Carpenter,['Daniel Cannon'],Charleston County,181.22,Charleston,town
4011,12.0,50.0,6.0,26.0,,,Charleston,SC,,['John Champneys'],Charleston County,12.5,Charleston,town
4012,192.0,65.0,96.0,33.0,,,Charleston,SC,Merchant,['George Smith'],Charleston County,192.65,Charleston,town
4013,33.0,33.0,16.0,67.0,,,,SC,as Executor to Henry Coram,['John Couturier'],,33.33,,state
4014,93.0,75.0,46.0,87.0,,,Charleston,SC,Merchant,['Benjamin Pepoon'],Charleston County,93.75,Charleston,town
4015,66.0,66.0,33.0,33.0,63.0,24.0,Virginia and Philadelphia,VA,Merchant,"['Martinus Huizinga', 'Martin Huizinga']",,66.66,,state
4016,3.0,82.0,1.0,92.0,3.0,74.0,Virginia and Philadelphia,VA,Merchant,"['Martinus Huizinga', 'Martin Huizinga']",,3.82,,state
4017,1329.0,48.0,664.0,75.0,652.0,0.0,Charleston,SC,Merchant,['Adam Gilchrist'],Charleston County,1329.48,Charleston,town
4018,100.0,0.0,50.0,0.0,95.0,85.0,Charleston,SC,Planter,['Henry Laurens'],Charleston County,100.0,Charleston,town
4019,916.0,60.0,458.0,30.0,896.0,15.0,Charleston,SC,Merchant,['Adam Gilchrist'],Charleston County,916.6,Charleston,town
4020,222.0,5.0,111.0,3.0,351.0,21.0,New York,NY,Merchant,['Samuel Wilcox'],,222.05,,state
4021,66.0,66.0,33.0,34.0,60.0,69.0,Charleston,SC,Merchant,['Arthur Harper'],Charleston County,66.66,Charleston,town
4022,727.0,8.0,363.0,55.0,260.0,11.0,Charleston,SC,Merchant,['Adam Gilchrist'],Charleston County,727.08,Charleston,town
4023,222.0,6.0,111.0,3.0,93.0,59.0,Philadelphia,PA,,['John Vaughan'],Philadelphia County,222.06,Philadelphia,town
4024,1423.0,48.0,711.0,74.0,365.0,55.0,Charleston,SC,Blacks smith,['William Johnson'],Charleston County,1423.48,Charleston,town
4025,257.0,37.0,128.0,69.0,36.0,20.0,Charleston,SC,Merchant,['Adam Gilchrist'],Charleston County,257.37,Charleston,town
4026,533.0,33.0,266.0,67.0,144.0,,Charleston,SC,Physician,['Henry Collins Flagg'],Charleston County,533.33,Charleston,town
4027,,,,,431.0,12.0,Charleston,SC,Merchant,['Thomas Morris'],Charleston County,,Charleston,town
4028,2738.0,49.0,1369.0,25.0,1476.0,34.0,Charleston,SC,Factor,['Edward Blake'],Charleston County,2738.49,Charleston,town
4029,47.0,22.0,23.0,61.0,49.0,77.0,Boston,MA,,['Edward Tyler'],Suffolk County,47.22,Boston,town
4030,377.0,49.0,188.0,75.0,384.0,70.0,Charleston,SC,Tanner,['Bazile Lanneau'],Charleston County,377.49,Charleston,town
4031,2879.0,48.0,1439.0,74.0,2615.0,49.0,Charleston,SC,Merchant,['Adam Gilchrist'],Charleston County,2879.48,Charleston,town
4032,433.0,33.0,216.0,66.0,389.0,62.0,Philadelphia,PA,,['Richard Potter'],Philadelphia County,433.33,Philadelphia,town
4033,80.0,53.0,40.0,27.0,78.0,66.0,St. Paul's,SC,Planter,['Edward Perry'],Clarendon County,80.53,St Pauls,town
4034,1335.0,12.0,667.0,56.0,757.0,44.0,New York,NY,,['Seth Johnson'],,1335.12,,state
4035,66.0,66.0,33.0,33.0,62.0,86.0,Virginia,VA,,['Ebenezer Macnair'],,66.66,,state
4036,79.0,82.0,39.0,92.0,44.0,89.0,Charleston,SC,Broker,['Israel Joseph'],Charleston County,79.82,Charleston,town
4037,46.0,2.0,23.0,1.0,44.0,89.0,Williamsburgh,VA,Weaver,['Samuel Paxton'],Greenbrier County,46.02,Williamsburgh,town
4038,30.0,8.0,15.0,4.0,29.0,10.0,Charleston,SC,Shopkeeper,['Peter S Ryan'],Charleston County,30.08,Charleston,town
4039,4397.0,6.0,2198.0,53.0,1653.0,96.0,Pee Dee,SC,,['F C H B Poellnitz'],Georgetown County,4397.06,Pee Dee,town
4040,250.0,89.0,125.0,45.0,221.0,77.0,St Helena,SC,Planter,['William Fripp'],Beaufort County,250.89,St Helena,town
4041,274.0,28.0,137.0,14.0,324.0,,Philadelphia,PA,,['Archibald McCall'],Philadelphia County,274.28,Philadelphia,town
4042,2909.0,1.0,1454.0,51.0,1924.0,27.0,Charleston,SC,Physician,['William Read'],Charleston County,2909.01,Charleston,town
4043,385.0,38.0,192.0,69.0,333.0,65.0,Charleston,SC,Planter,['Thomas Pinckney'],Charleston County,385.38,Charleston,town
4044,743.0,77.0,371.0,89.0,274.0,42.0,Charleston,SC,Merchant,['Adam Gilchrist'],Charleston County,743.77,Charleston,town
4045,88.0,60.0,44.0,30.0,62.0,43.0,New York,NY,Merchant,['Robert Gilchrist'],,88.6,,state
4046,337.0,98.0,199.0,81.0,61.0,63.0,Philadelphia,PA,,['Cornelius Comegys'],Philadelphia County,337.98,Philadelphia,town
4047,636.0,11.0,318.0,6.0,293.0,36.0,Charleston,SC,,['Daniel Smith'],Charleston County,636.11,Charleston,town
4048,790.0,22.0,395.0,11.0,784.0,54.0,Charleston,SC,Merchant,['Samuel Legare'],Charleston County,790.22,Charleston,town
4049,61.0,50.0,30.0,75.0,57.0,16.0,Register of the Treasury,US,,['Joseph Norse'],,61.5,Register of the Treasury,other
4050,4237.0,41.0,2118.0,70.0,3916.0,44.0,Charleston,SC,Merchant,['James Fisher'],Charleston County,4237.41,Charleston,town
4051,651.0,61.0,325.0,81.0,648.0,5.0,Charleston,SC,Merchant,['John Woddrop'],Charleston County,651.61,Charleston,town
4052,112.0,33.0,56.0,17.0,75.0,19.0,Charleston,SC,Broker,['Israel Joseph'],Charleston County,112.33,Charleston,town
4053,313.0,42.0,156.0,71.0,38.0,31.0,Charleston,SC,Merchant,['Adam Gilchrist'],Charleston County,313.42,Charleston,town
4054,1193.0,48.0,596.0,74.0,621.0,54.0,Charleston,SC,Blockmaker,['Samuel Beekman'],Charleston County,1193.48,Charleston,town
4055,44.0,,22.0,,42.0,88.0,,SC,,['Francis Ingraham'],,,,state
4056,1834.0,72.0,917.0,36.0,1781.0,87.0,Charleston,SC,Merchant,['William Greenwood'],Charleston County,1834.72,Charleston,town
4057,100.0,,50.0,,0.0,0.0,Philadelphia,PA,,['Peter Heisler'],Philadelphia County,,Philadelphia,town
4058,274.0,28.0,137.0,15.0,46.0,36.0,Charleston,SC,Merchant,['Frederick Kohne'],Charleston County,274.28,Charleston,town
4059,53.0,74.0,26.0,87.0,32.0,24.0,Charleston,SC,Comtroller of the Customs,['Isaac Motte'],Charleston County,53.74,Charleston,town
4060,103.0,84.0,51.0,92.0,98.0,85.0,Boston,MA,,['John Harbach'],Suffolk County,103.84,Boston,town
4061,212.0,89.0,106.0,45.0,388.0,7.0,Charleston,SC,Attorney at Law,['John Ward'],Charleston County,212.89,Charleston,town
4062,408.0,11.0,204.0,6.0,306.0,8.0,New York,NY,,['Ananias Cooper'],,408.11,,state
4063,1661.0,55.0,830.0,78.0,838.0,5.0,Charleston,SC,,['Edward Trescot'],Charleston County,1661.55,Charleston,town
4064,621.0,30.0,310.0,66.0,326.0,96.0,Charleston,SC,Attorney at Law,['John Parker'],Charleston County,621.3,Charleston,town
4065,66.0,66.0,33.0,34.0,63.0,38.0,Charleston,SC,Widow,['Susannah Cox'],Charleston County,66.66,Charleston,town
4066,200.0,,100.0,,191.0,56.0,Charleston,SC,Merchant,['Edward Darrell'],Charleston County,,Charleston,town
4067,405.0,62.0,202.0,76.0,393.0,75.0,Charleston,SC,Merchant,['Samuel Smith'],Charleston County,405.62,Charleston,town
4068,2070.0,55.0,1035.0,27.0,3874.0,16.0,Charleston,SC,Merchant,['William Somarsall'],Charleston County,2070.55,Charleston,town
4069,16.0,66.67,8.0,33.33,71.0,2.0,North Carolina,NC,,['Benjamin Leacraft'],,16.6667,,state
4070,283.0,33.0,141.0,66.0,261.0,59.0,Maryland,MD,,['Samuel Stirrett'],,283.33,,state
4071,406.0,34.0,203.0,17.0,409.0,86.0,Charleston,SC,Merchant,['William Somarsall'],Charleston County,406.34,Charleston,town
4072,1814.0,67.0,907.0,33.0,837.0,45.0,Charleston,SC,Planter,['Thomas Shubrick'],Charleston County,1814.67,Charleston,town
4073,78.0,50.0,39.0,25.0,22.0,50.0,North Carolina,NC,,['John Nesbit'],,78.5,,state
4074,28.0,16.0,14.0,8.0,27.0,54.0,Charleston,SC,Broker,['Israel Joseph'],Charleston County,28.16,Charleston,town
4075,2198.0,42.0,1099.0,21.0,1437.0,65.0,Georgetown,SC,Physician,['Joseph Blyth'],Georgetown County,2198.42,Georgetown,town
4076,429.0,24.0,214.0,62.0,438.0,57.0,Georgetown,SC,Executor of Benjamin Tucker,['Daniel Tucker'],Georgetown County,429.24,Georgetown,town
4077,267.0,98.0,133.0,99.0,213.0,37.0,Charleston,SC,Merchant,['Samuel Smith'],Charleston County,267.98,Charleston,town
4078,396.0,20.0,198.0,10.0,360.0,33.0,New York,NY,,['Andrew Craigie'],,396.2,,state
4079,2598.0,58.0,1299.0,29.0,2568.0,95.0,,FR,Consul of the French Nation,['John B Petry'],,2598.58,,other
4080,1277.0,84.0,638.0,92.0,1258.0,50.0,,FR,Consul of the French Nation,['John B Petry'],,1277.84,,other
4081,621.0,16.0,310.0,58.0,1072.0,38.0,,FR,Consul of the French Nation,['John B Petry'],,621.16,,other
4082,166.0,72.0,83.0,36.0,169.0,61.0,Charleston,SC,Merchant,['John Webb'],Charleston County,166.72,Charleston,town
4083,37.0,94.0,18.0,97.0,32.0,25.0,Charleston,SC,Merchant,['Adam Gilchrist'],Charleston County,37.94,Charleston,town
4084,100.0,,50.0,,600.0,62.0,New York,NY,,['Seth Johnson'],,,,state
4085,129.0,72.0,64.0,68.0,812.0,45.0,New York,NY,,['Seth Johnson'],,129.72,,state
4086,4070.0,75.0,2035.0,37.0,2076.0,6.0,Charleston,SC,Blockmaker,['Samuel Beekman'],Charleston County,4070.75,Charleston,town
4087,1829.0,68.0,914.0,84.0,1256.0,46.0,Charleston,SC,,['Thomas Turner'],Charleston County,1829.68,Charleston,town
4088,857.0,52.0,428.0,76.0,272.0,35.0,Charleston,SC,Merchant,['Frantz Jacob Foltz'],Charleston County,857.52,Charleston,town
4089,191.0,75.0,95.0,87.0,69.0,2.0,Charleston,SC,Merchant,['Thomas Buckle'],Charleston County,191.75,Charleston,town
4090,1748.0,14.0,874.0,7.0,1869.0,45.0,Charleston,SC,Merchant,['William Somarsall'],Charleston County,1748.14,Charleston,town
4091,2439.0,2.0,1219.0,51.0,1139.0,71.0,,SC,Trustee for the Cincinnati of South Carolina,['Charles Lining'],,2439.02,,state
4092,11.0,66.66666666666667,5.0,83.33333333333333,9.0,3.0,Charleston,SC,,['Elnathan Haskell'],Charleston County,11.666666666666666,Charleston,town
4093,16.0,66.0,8.0,33.0,15.0,96.0,Georgetown,SC,Widow,['Ann Cuttino'],Georgetown County,16.66,Georgetown,town
4094,234.0,96.0,117.0,48.0,179.0,14.0,Charleston,SC,Merchant,['George Nelson'],Charleston County,234.96,Charleston,town
4095,1501.0,60.0,750.0,80.0,900.0,95.0,St. George,SC,Planter,['Richard Bohun Baker'],Charleston County,1501.6,St. George,town
4096,1066.0,66.66666666666667,533.0,33.333333333333336,684.0,53.0,Camden,SC,Sheriff,['Joseph Brevard'],Lancaster County,1066.6666666666667,Camden,town
4097,45.0,46.0,22.0,73.0,31.0,93.0,Charleston,SC,Merchant,['Patrick Duncan'],Charleston County,45.46,Charleston,town
4098,142.0,68.0,71.0,34.0,130.0,25.0,Charleston,SC,Merchant,['George Fardo'],Charleston County,142.68,Charleston,town
4099,76.0,70.0,38.0,35.0,75.0,2.0,Charleston,SC,Executrix of William Savage,['Martha Savage'],Charleston County,76.7,Charleston,town
4100,2300.0,,1150.0,,1173.0,,St. Thomas,VI,Planter,['Isacc Harleston'],,,St. Thomas,other
4101,167.0,70.0,83.0,85.0,270.0,11.0,Philadelphia,PA,,['Mathew McConnell'],Philadelphia County,167.7,Philadelphia,town
4102,36.0,12.0,18.0,6.0,27.0,9.0,Philadelphia,PA,,['John M Taylor'],Philadelphia County,36.12,Philadelphia,town
4103,1449.0,38.0,724.0,69.0,2502.0,25.0,Charleston,SC,Merchant,['John Woddrop'],Charleston County,1449.38,Charleston,town
4104,16.0,66.66666666666667,8.0,33.333333333333336,15.0,96.0,Charleston,SC,Merchant,['John Webb'],Charleston County,16.666666666666668,Charleston,town
4105,38.0,29.0,19.0,14.0,38.0,51.0,New River,SC,Planter,"['Jmaes Garvey', 'James Garvey']",Beaufort County,38.29,New River,town
4106,164.0,8.0,82.0,4.0,11.0,25.0,Charleston,SC,Merchant,['Philip Hart'],Charleston County,164.08,Charleston,town
4107,69.0,2.0,34.0,51.0,67.0,64.0,Charleston,SC,Executor of Jacob Smiser,['Stephen Lee'],Charleston County,69.02,Charleston,town
4108,16.0,67.0,8.0,34.0,15.0,84.0,Philadelphia,PA,,['George Campbell'],Philadelphia County,16.67,Philadelphia,town
4109,602.0,34.0,301.0,17.0,324.0,60.0,Charleston,SC,Merchant,['John Cunningham'],Charleston County,602.34,Charleston,town
4110,303.0,4.0,151.0,52.0,305.0,37.0,,SC,Administrator to Damaris Elizabeth Ravenel,['Daniel Mazyck'],,303.04,,state
4111,242.0,44.0,121.0,22.0,243.0,61.0,,SC,Executrix of Daniel Ravenel,['Elizabeth Jane Ravenel'],,242.44,,state
4112,7.0,66.0,3.0,83.0,102.0,60.0,Charleston,SC,Merchant,['Archibald Harvey'],Charleston County,7.66,Charleston,town
4113,150.0,,75.0,,139.0,72.0,Charleston,SC,Merchant,['Vos and Graves'],Charleston County,,Charleston,town
4114,2454.0,13.0,1227.0,7.0,662.0,61.0,Charleston,SC,Merchant,['Horace Johnson'],Charleston County,2454.13,Charleston,town
4115,169.0,72.0,84.0,86.0,173.0,46.0,St Johns,SC,Widow,['Ann Cordes'],Charleston County,169.72,St Johns,town
4116,827.0,49.0,413.0,74.0,814.0,36.0,Charleston,SC,,['Ebenezer Thayer'],Charleston County,827.49,Charleston,town
4117,310.0,20.0,155.0,10.0,111.0,66.0,Charleston,SC,Merchant,['John Mackenzie'],Charleston County,310.2,Charleston,town
4118,138.0,58.0,69.0,29.0,60.0,12.0,New York,NY,Merchant,['Robert Gilchrist'],,138.58,,state
4119,99.0,50.0,49.0,75.0,95.0,32.0,Charleston,SC,Planter,['Thomas Shubrick'],Charleston County,99.5,Charleston,town
4120,1600.0,,800.0,,1533.0,46.0,Charleston,SC,,['John Huger'],Charleston County,,Charleston,town
4121,66.0,66.66666666666667,33.0,33.333333333333336,61.0,27.0,Winyaw,SC,Planter,['Peter Horry'],Georgetown County,66.66666666666667,Winyaw,town
4122,50.0,,25.0,,39.0,96.0,Charleston,SC,Hair Dresser,['Francis Maiziere'],Charleston County,,Charleston,town
4123,685.0,77.0,342.0,88.0,810.0,,Charleston,SC,Executor of William Parker,['Isaac Parker'],Charleston County,685.77,Charleston,town
4124,283.0,33.333333333333336,141.0,66.66666666666667,339.0,30.0,Charleston,SC,Merchant,['Hary Grant'],Charleston County,283.3333333333333,Charleston,town
4125,112.0,54.0,56.0,27.0,109.0,24.0,Charleston,SC,Vendue Master,['Jacob Cohen'],Charleston County,112.54,Charleston,town
4126,9.0,8.0,4.0,54.0,8.0,78.0,Philadelphia,PA,,['John M Taylor'],Philadelphia County,9.08,Philadelphia,town
4127,239.0,10.0,119.0,55.0,245.0,23.0,Charleston,SC,Executor Philip Hawkins,['John Owen'],Charleston County,239.1,Charleston,town
4128,26.0,84.0,13.0,42.0,26.0,28.0,Broad River,SC,Planter,['John Cook'],Beaufort County,26.84,Broad River,town
4129,233.0,33.0,116.0,66.0,221.0,75.0,Charleston,SC,Planter,['Peter Smith'],Charleston County,233.33,Charleston,town
4130,33.0,33.0,16.0,66.0,30.0,68.0,Charleston,SC,Administrator to John Harleston Jun,['Peter Smith'],Charleston County,33.33,Charleston,town
4131,148.0,24.0,74.0,12.0,47.0,24.0,Charleston,SC,Merchant,['John Williamson'],Charleston County,148.24,Charleston,town
4132,53.0,33.333333333333336,26.0,66.66666666666667,50.0,32.0,Charleston,SC,,['Alexander Gillon'],Charleston County,53.333333333333336,Charleston,town
4133,50.0,,25.0,,47.0,93.0,Charleston,SC,Merchant,['John Splatt Cripps'],Charleston County,,Charleston,town
