,Index,Original Name,Search Name,Name #,Match Status,Match Reason,Location,Family Size,Slavecount,url,town,county,state,geo_level
3375,3775,['Peter Pike'],['Peter Pyke'],1,Match,Full Match,"North Providence, Providence, Rhode Island",5,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Peter_Pike&name_x=s_s&residence=_north+providence-providence-rhode+island-usa_5525&residence_x=1-0_1-0,North Providence,Providence County,RI,town
3376,3776,['Jacob Isaacs'],['Jacob Isaacks'],1,Match,Full Match,"Newport, Newport, Rhode Island",9,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Jacob_Isaacs&name_x=s_s&residence=_newport-newport-rhode+island-usa_5500&residence_x=1-0_1-0,Newport,Newport County,RI,town
3377,3777,['Thomas Smart'],['Thomas Smart'],1,Match,Full Match,"Providence, Providence, Rhode Island",4,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Thomas_Smart&name_x=1_1&residence=_providence-providence-rhode island-usa_5531&residence_x=1-0_1-0,Providence,Providence County,RI,town
3378,3781,['Stephen Jenckes'],"[""['Stephen Jenckes']""]",1,Match,Only Location Found, Providence,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Stephen_Jenckes&name_x=s_s&residence=_north+providence-providence-rhode+island-usa_5525&residence_x=1-0_1-0,North Providence,Providence County,RI,town
3379,3782,['Isaac Angell'],['Isaac Angell'],1,Match,Full Match,"Providence, Providence, Rhode Island",8,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Isaac_Angell&name_x=1_1&residence=_north+providence-providence-rhode+island-usa_5525&residence_x=1-0_1-1,North Providence,Providence County,RI,town
3380,3784,['Nathan Munroe'],['Nathan Munroe'],1,Match,Full Match,"Rehoboth, Bristol, Massachusetts",10,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Nathan_Munroe&name_x=1_1&residence=_rehoboth-bristol-massachusetts-usa_4346&residence_x=1-0_1-0,Rehoboth,Bristol County,MA,town
3381,3785,['Elizabeth Mathewson'],['Elizabeth Mathewson'],1,Match,Full Match,"Providence, Providence, Rhode Island",3,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Elizabeth_Mathewson&name_x=1_1&residence=_providence-providence-rhode island-usa_5531&residence_x=1-0_1-0,Providence,Providence County,RI,town
3382,3786,['John Smith'],"[""['John Smith']""]",1,Match,Only Location Found, Providence,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=John_Smith&name_x=1_1&residence=_smithfield-providence-rhode island-usa_5536&residence_x=1-0_1-0,Smithfield,Providence County,RI,town
3383,3787,['Samuel Potter'],['Samuel Potter'],1,Match,Full Match,"Scituate, Providence, Rhode Island",10,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Samuel_Potter&name_x=1_1&residence=_scituate-providence-rhode island-usa_5534&residence_x=1-0_1-0,Scituate,Providence County,RI,town
3384,3792,['Hezekiah Bellows'],['Hezekiah Bellows'],1,Match,Full Match,"Glocester, Providence, Rhode Island",6,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Hezekiah_Bellows&name_x=1_1&residence=_gloucester-providence-rhode island-usa_2441&residence_x=1-0_1-0,Gloucester,Providence County,RI,town
3385,3793,['Nathan Fisk'],"[""['Nathan Fisk']""]",1,No Match,No Match Found,,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Nathan_Fisk&name_x=ps_ps&residence=_scituate-providence-rhode+island-usa_5534&residence_x=1-0_1-1,Scituate,Providence County,RI,town
3386,3794,['John Hunt'],['John Hunt'],1,Match,Full Match,"Rehoboth, Bristol, Massachusetts",5,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=John_Hunt&name_x=s_s&residence=_rehoboth-bristol-massachusetts-usa_4346&residence_x=1-0_1-0,Rehoboth,Bristol County,MA,town
3387,3795,['Thomas Greene and Sons'],"[""['Thomas Greene']""]",1,Match,Only Location Found, Newport,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Thomas_Greene&name_x=1_1&residence=_newport-newport-rhode island-usa_5500&residence_x=1-0_1-0,Newport,Newport County,RI,town
3388,3801,['Brown and Francis'],"[""['Brown and Francis']""]",1,No Match,No Match Found,,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Brown+and_Francis&name_x=ps_ps&residence=_providence-providence-rhode+island-usa_5531&residence_x=1-0_1-1,Providence,Providence County,RI,town
3389,3803,['Bank of Providence'],"[""['Bank Of Providence']""]",1,No Match,No Match Found,,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Bank+Of_Providence&name_x=ps_ps&residence=_providence-providence-rhode+island-usa_5531&residence_x=1-0_1-1,Providence,Providence County,RI,town
3390,3804,['President Directors of the Bank of Providence'],"[""['President Directors Of The Bank Of Providence']""]",1,No Match,No Match Found,,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=President+Directors+Of+The+Bank+Of_Providence&name_x=ps_ps&residence=_providence-providence-rhode+island-usa_5531&residence_x=1-0_1-1,Providence,Providence County,RI,town
3391,3805,['Edmund Fowle'],"[""['Edmund Fowle']""]",1,No Match,No Match Found,,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Edmund_Fowle&name_x=ps_ps&residence=_rhode+island-usa_42&residence_x=1-0_1-0,,,RI,state
3392,3806,['Amasa Learned'],"[""['Amasa Learned']""]",1,No Match,No Match Found,,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Amasa_Learned&name_x=ps_ps&residence=_rhode+island-usa_42&residence_x=1-0_1-0,,,RI,state
3393,3807,['Archibald Crary'],['Archibold Crary'],1,Match,Full Match,"East Greenwich, Kent, Rhode Island",9,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Archibald_Crary&name_x=s_s&residence=_east+greenwich-kent-rhode+island-usa_5483&residence_x=1-0_1-0,East Greenwich,Kent County,RI,town
3394,3809,['Elizabeth Freeborn'],"[""['Elizabeth Freeborn']""]",1,No Match,No Match Found,,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Elizabeth_Freeborn&name_x=ps_ps&residence=_east+greenwich-kent-rhode+island-usa_5483&residence_x=1-0_1-1,East Greenwich,Kent County,RI,town
3395,3810,['Thomas Bumstead'],"[""['Thomas Bumstead']""]",1,No Match,No Match Found,,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Thomas_Bumstead&name_x=ps_ps&residence=_rhode+island-usa_42&residence_x=1-0_1-0,,,RI,state
3396,3813,['Samuel Young'],"[""['Samuel Young']""]",1,No Match,Too Many Potential Matches Found 3,,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Samuel_Young&name_x=1_1&residence=_Rhode Island-usa_42&residence_x=1-0_1-0,,,RI,state
3397,3814,['John Thurber'],"[""['John Thurber']""]",1,Match,Only Location Found, Providence,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=John_Thurber&name_x=1_1&residence=_Rhode Island-usa_42&residence_x=1-0_1-0,,,RI,state
3398,3816,['David Durfee'],['David Durffee'],1,Match,Full Match,"Tiverton, Newport, Rhode Island",11,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=David_Durfee&name_x=s_s&residence=_rhode+island-usa_42&residence_x=1-0_1-0,,,RI,state
3399,3817,['Edward Mason'],['Edward Mason'],1,Match,Full Match,"Warren, Bristol, Rhode Island",10,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Edward_Mason&name_x=1_1&residence=_Rhode Island-usa_42&residence_x=1-0_1-0,,,RI,state
3400,3820,['Peleg Arnold'],"[""['Peleg Arnold']""]",1,No Match,Too Many Potential Matches Found 4,,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Peleg_Arnold&name_x=1_1&residence=_Rhode Island-usa_42&residence_x=1-0_1-0,,,RI,state
3401,3821,['Samuel White'],['Samuel Wyatt'],1,Match,Full Match,"Middletown, Newport, Rhode Island",7,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Samuel_White&name_x=s_s&residence=_rhode+island-usa_42&residence_x=1-0_1-0,,,RI,state
3402,3822,['Obed Pain'],['Obed Paine'],1,Match,Full Match,"Smithfield, Providence, Rhode Island",5,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Obed_Pain&name_x=s_s&residence=_rhode+island-usa_42&residence_x=1-0_1-0,,,RI,state
3403,3825,"['Pardon Tillinghast of Exeter', 'Pardon Tillinghast']","[""['Pardon Tillinghast']""]",1,No Match,Too Many Potential Matches Found 5,,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Pardon_Tillinghast&name_x=1_1&residence=_Rhode Island-usa_42&residence_x=1-0_1-0,,,RI,state
3404,3826,['Ephraim Bowen'],['Ephraim Bowen'],1,Match,Full Match,"Providence, Providence, Rhode Island",8,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Ephraim_Bowen&name_x=1_1&residence=_Rhode Island-usa_42&residence_x=1-0_1-0,,,RI,state
3405,3827,['Isaac Pitman'],['Isaac Pitman'],1,Match,Full Match,"Providence, Providence, Rhode Island",4,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Isaac_Pitman&name_x=1_1&residence=_providence-providence-rhode island-usa_5531&residence_x=1-0_1-0,Providence,Providence County,RI,town
3406,3828,['Joshua Davis'],"[""['Joshua Davis']""]",1,No Match,Too Many Potential Matches Found 3,,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Joshua_Davis&name_x=1_1&residence=_Rhode Island-usa_42&residence_x=1-0_1-0,,,RI,state
3407,3829,['William Crooke'],"[""['William Crooke']""]",1,No Match,No Match Found,,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=William_Crooke&name_x=ps_ps&residence=_rhode+island-usa_42&residence_x=1-0_1-0,,,RI,state
3408,3831,['John Foster'],"[""['John Foster']""]",1,No Match,No Match Found,,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=John_Foster&name_x=ps_ps&residence=_providence-providence-rhode+island-usa_5531&residence_x=1-0_1-1,Providence,Providence County,RI,town
3409,3832,['Ruth Vial'],"[""['Ruth Vial']""]",1,No Match,No Match Found,,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Ruth_Vial&name_x=ps_ps&residence=_rhode+island-usa_42&residence_x=1-0_1-0,,,RI,state
3410,3833,['Frederick Crary'],"[""['Frederick Crary']""]",1,No Match,No Match Found,,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Frederick_Crary&name_x=ps_ps&residence=_rhode+island-usa_42&residence_x=1-0_1-0,,,RI,state
3411,3836,['Stephen Olney'],"[""['Stephen Olney']""]",1,Match,Only Location Found, Providence,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Stephen_Olney&name_x=1_1&residence=_Rhode Island-usa_42&residence_x=1-0_1-0,,,RI,state
3412,3837,['Benjamin Hall'],"[""['Benjamin Hall']""]",1,Match,Only Location Found, Newport,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Benjamin_Hall&name_x=1_1&residence=_Rhode Island-usa_42&residence_x=1-0_1-0,,,RI,state
3413,3839,"['Nathan and Fredrick Williams', 'Nathan and Frederick Williams']",['Nathan Williams'],1,Match,Only Location Found, Providence,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Nathan_Williams&name_x=1_1&residence=_Rhode Island-usa_42&residence_x=1-0_1-0,,,RI,state
3414,3839,"['Nathan and Fredrick Williams', 'Nathan and Frederick Williams']",['Frederick Williams'],1,Match,Full Match,"Cranston, Providence, Rhode Island",12,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Frederick_Williams&name_x=1_1&residence=_Rhode Island-usa_42&residence_x=1-0_1-0,,,RI,state
3415,3842,['John Radloff'],"[""['John Radloff']""]",1,No Match,No Match Found,,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=John_Radloff&name_x=ps_ps&residence=_rhode+island-usa_42&residence_x=1-0_1-0,,,RI,state
3416,3843,['Clark and Hammond'],['Ethan Clarke'],1,Match,Full Match,"Newport, Newport, Rhode Island",7,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Ethan_Clark&name_x=s_s&residence=_newport-newport-rhode+island-usa_5500&residence_x=1-0_1-0,Newport,Newport County,RI,town
3417,3844,"['Abner Daggett', 'Abner Daggatt']",['Abner Daggett'],1,Match,Full Match,"Providence, Providence, Rhode Island",7,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Abner_Daggatt&name_x=s_s&residence=_providence-providence-rhode+island-usa_5531&residence_x=1-0_1-0,Providence,Providence County,RI,town
3418,3844,"['Abner Daggett', 'Abner Daggatt']",['Abner Daggett'],1,Match,Full Match,"Providence, Providence, Rhode Island",7,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Abner_Daggett&name_x=1_1&residence=_providence-providence-rhode island-usa_5531&residence_x=1-0_1-0,Providence,Providence County,RI,town
3419,3845,['Charles Holden'],"[""['Charles Holden']""]",1,No Match,Too Many Potential Matches Found 2,,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Charles_Holden&name_x=1_1&residence=_Rhode Island-usa_42&residence_x=1-0_1-0,,,RI,state
3420,3846,['Jeremiah Eddy'],['Jeremiah Edey'],1,Match,Full Match,"Providence, Providence, Rhode Island",8,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Jeremiah_Eddy&name_x=ps_ps&residence=_rhode+island-usa_42&residence_x=1-0_1-0,,,RI,state
3421,3847,['Richard Thornton'],['Richard Thornton'],1,Match,Full Match,"Johnstown, Providence, Rhode Island",13,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Richard_Thornton&name_x=1_1&residence=_Rhode Island-usa_42&residence_x=1-0_1-0,,,RI,state
3422,3848,['Job Watson'],"[""['Job Watson']""]",1,No Match,Too Many Potential Matches Found 2,,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Job_Watson&name_x=1_1&residence=_Rhode Island-usa_42&residence_x=1-0_1-0,,,RI,state
3423,3851,"['John S Dexter', 'John P Dexter']",['John Dexter'],1,Match,Full Match,"Cumberland, Providence, Rhode Island",7,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=John+P_Dexter&name_x=s_s&residence=_rhode+island-usa_42&residence_x=1-0_1-0,,,RI,state
3424,3851,"['John S Dexter', 'John P Dexter']",['John Dexter'],1,Match,Full Match,"Cumberland, Providence, Rhode Island",7,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=John+S_Dexter&name_x=s_s&residence=_rhode+island-usa_42&residence_x=1-0_1-0,,,RI,state
3425,3852,['Philip Peckham'],"[""['Philip Peckham']""]",1,No Match,No Match Found,,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Philip_Peckham&name_x=ps_ps&residence=_rhode+island-usa_42&residence_x=1-0_1-0,,,RI,state
3426,3853,['Gilbert Grant'],['Gilbert Grant'],1,Match,Full Match,"Cumberland, Providence, Rhode Island",4,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Gilbert_Grant&name_x=1_1&residence=_Rhode Island-usa_42&residence_x=1-0_1-0,,,RI,state
3427,3854,['Christopher Brown'],"[""['Christopher Brown']""]",1,Match,Only Location Found, Providence,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Christopher_Brown&name_x=1_1&residence=_Rhode Island-usa_42&residence_x=1-0_1-0,,,RI,state
3428,3855,['John Johnson'],"[""['John Johnson']""]",1,No Match,Too Many Potential Matches Found 8,,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=John_Johnson&name_x=1_1&residence=_Rhode Island-usa_42&residence_x=1-0_1-0,,,RI,state
3429,3856,['Mary Allen'],"[""['Mary Allen']""]",1,No Match,No Match Found,,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Mary_Allen&name_x=ps_ps&residence=_providence-providence-rhode+island-usa_5531&residence_x=1-0_1-1,Providence,Providence County,RI,town
3430,3857,['Daniel Tefft'],"[""['Daniel Tefft']""]",1,No Match,No Match Found,,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Daniel_Tefft&name_x=ps_ps&residence=_providence-providence-rhode+island-usa_5531&residence_x=1-0_1-1,Providence,Providence County,RI,town
3431,3858,['Ezekiel Carpenter'],"[""['Ezekiel Carpenter']""]",1,No Match,No Match Found,,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Ezekiel_Carpenter&name_x=ps_ps&residence=_rhode+island-usa_42&residence_x=1-0_1-0,,,RI,state
3432,3859,['Ebenezer Upham'],"[""['Ebenezer Upham']""]",1,No Match,No Match Found,,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Ebenezer_Upham&name_x=ps_ps&residence=_rhode+island-usa_42&residence_x=1-0_1-0,,,RI,state
3433,3860,['Thomas Noyes'],['Thomas Noyce'],1,Match,Full Match,"Westerly, Washington, Rhode Island",9,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Thomas_Noyes&name_x=s_s&residence=_rhode+island-usa_42&residence_x=1-0_1-0,,,RI,state
3434,3861,['Matthew Manchester'],['Mathew Manchester'],1,Match,Full Match,"Providence, Providence, Rhode Island",8,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Matthew_Manchester&name_x=s_s&residence=_rhode+island-usa_42&residence_x=1-0_1-0,,,RI,state
3435,3865,['Caleb Green'],"[""['Caleb Green']""]",1,No Match,Too Many Potential Matches Found 5,,,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Caleb_Green&name_x=1_1&residence=_Rhode Island-usa_42&residence_x=1-0_1-0,,,RI,state
3436,3866,['Henry Sherburne'],['Henry Sherbourne'],1,Match,Full Match,"Newport, Newport, Rhode Island",6,,https://www-ancestrylibrary-com.proxy.uchicago.edu/search/collections/5058/?name=Henry_Sherburne&name_x=s_s&residence=_newport-newport-rhode+island-usa_5500&residence_x=1-0_1-0,Newport,Newport County,RI,town
